datetime,open,high,low,close,volume,order_type,side,open_price,cost,from_position,profit,return_rate,size
2020-03-02 09:00:00,308.0,311.5,308.0,310.5,37359,,,,,,,,
2020-03-02 10:00:00,310.5,317.0,310.0,316.5,15446,,,,,,,,
2020-03-02 11:00:00,316.5,316.5,313.0,313.5,7236,,,,,,,,
2020-03-02 12:00:00,313.5,314.0,311.5,311.5,7651,,,,,,,,
2020-03-02 13:00:00,311.0,311.5,311.0,311.0,11920,,,,,,,,
2020-03-03 09:00:00,318.5,318.5,316.0,316.5,19243,,,,,,,,
2020-03-03 10:00:00,316.5,318.5,316.0,318.5,8506,,,,,,,,
2020-03-03 11:00:00,318.5,319.0,318.0,319.0,3654,,,,,,,,
2020-03-03 12:00:00,319.0,320.0,318.0,319.0,8360,,,,,,,,
2020-03-03 13:00:00,319.5,319.5,317.5,317.5,9760,,,,,,,,
2020-03-04 09:00:00,322.0,322.0,317.0,318.0,17426,,,,,,,,
2020-03-04 10:00:00,317.5,319.0,317.0,318.5,7496,,,,,,,,
2020-03-04 11:00:00,319.0,320.5,318.5,320.0,5414,,,,,,,,
2020-03-04 12:00:00,320.5,320.5,319.5,320.5,3029,,,,,,,,
2020-03-04 13:00:00,320.5,321.0,320.0,320.5,9415,,,,,,,,
2020-03-05 09:00:00,325.0,326.0,323.5,324.5,18071,,,,,,,,
2020-03-05 10:00:00,325.0,325.0,323.5,324.5,4094,,,,,,,,
2020-03-05 11:00:00,324.5,324.5,323.5,324.5,4011,,,,,,,,
2020-03-05 12:00:00,324.5,324.5,323.0,323.5,3189,,,,,,,,
2020-03-05 13:00:00,323.5,323.5,323.0,323.0,8388,,,,,,,,
2020-03-06 09:00:00,320.0,320.5,316.5,316.5,16615,,,,,,,,
2020-03-06 10:00:00,316.5,317.5,315.5,317.0,9185,,,,,,,,
2020-03-06 11:00:00,317.0,317.5,316.0,316.5,7881,,,,,,,,
2020-03-06 12:00:00,316.0,317.0,316.0,316.5,7557,,,,,,,,
2020-03-06 13:00:00,316.5,317.0,315.0,315.0,10065,,,,,,,,
2020-03-09 09:00:00,307.5,309.5,306.0,306.5,33289,,,,,,,,
2020-03-09 10:00:00,306.5,307.5,305.5,307.0,17029,,,,,,,,
2020-03-09 11:00:00,307.0,310.0,307.0,309.5,7565,,,,,,,,
2020-03-09 12:00:00,309.5,309.5,307.0,307.5,11745,,,,,,,,
2020-03-09 13:00:00,307.5,307.5,305.5,305.5,25167,,,,,,,,
2020-03-10 09:00:00,301.5,304.0,301.5,303.0,28799,,,,,,,,
2020-03-10 10:00:00,303.0,303.0,301.0,302.5,13378,,,,,,,,
2020-03-10 11:00:00,302.0,306.0,302.0,305.5,11093,,,,,,,,
2020-03-10 12:00:00,305.5,306.0,304.0,305.5,6385,,,,,,,,
2020-03-10 13:00:00,305.5,309.0,305.0,307.0,17101,,,,,,,,
2020-03-11 09:00:00,309.0,310.5,307.5,308.5,26583,,,,,,,,
2020-03-11 10:00:00,308.0,308.5,307.0,307.5,7285,,,,,,,,
2020-03-11 11:00:00,308.0,308.0,305.5,307.0,6740,,,,,,,,
2020-03-11 12:00:00,307.0,307.0,305.5,305.5,3550,,,,,,,,
2020-03-11 13:00:00,305.5,305.5,302.0,302.0,24643,,,,,,,,
2020-03-12 09:00:00,299.0,299.0,288.0,288.0,45765,,,,,,,,
2020-03-12 10:00:00,288.0,294.5,287.0,293.0,25525,,,,,,,,
2020-03-12 11:00:00,293.0,294.0,290.5,292.0,11058,,,,,,,,
2020-03-12 12:00:00,292.0,296.5,290.5,295.5,13071,,,,,,,,
2020-03-12 13:00:00,295.5,295.5,293.0,294.0,20500,,,,,,,,
2020-03-13 09:00:00,275.0,279.5,272.5,279.0,58524,,,,,,,,
2020-03-13 10:00:00,279.0,286.0,278.0,283.0,23710,,,,,,,,
2020-03-13 11:00:00,283.0,283.0,278.0,279.5,21195,,,,,,,,
2020-03-13 12:00:00,279.5,289.0,278.5,288.5,19219,,,,,,,,
2020-03-13 13:00:00,288.5,294.0,288.0,290.0,35957,,,,,,,,
2020-03-16 09:00:00,285.0,291.0,285.0,285.0,29092,,,,,,,,
2020-03-16 10:00:00,285.0,287.5,284.0,285.0,11542,,,,,,,,
2020-03-16 11:00:00,284.5,285.0,282.0,282.5,12029,,,,,,,,
2020-03-16 12:00:00,283.0,283.0,275.5,276.5,24064,,,,,,,,
2020-03-16 13:00:00,276.5,280.0,276.0,276.5,34011,,,,,,,,
2020-03-17 09:00:00,265.0,276.5,265.0,270.0,49663,,,,,,,,
2020-03-17 10:00:00,269.5,270.0,266.5,269.0,22502,,,,,,,,
2020-03-17 11:00:00,269.0,271.0,268.0,270.0,11001,,,,,,,,
2020-03-17 12:00:00,270.5,271.5,268.5,269.0,13144,,,,,,,,
2020-03-17 13:00:00,269.5,269.5,267.5,268.0,37568,,,,,,,,
2020-03-18 09:00:00,269.5,272.5,268.0,270.5,40151,,,,,,,,
2020-03-18 10:00:00,270.5,271.0,265.0,267.0,20245,,,,,,,,
2020-03-18 11:00:00,267.0,268.0,265.0,265.5,8350,,,,,,,,
2020-03-18 12:00:00,266.0,266.5,260.0,261.0,21323,,,,,,,,
2020-03-18 13:00:00,261.0,264.0,260.0,260.0,37765,,,,,,,,
2020-03-19 09:00:00,252.0,253.0,246.5,247.0,53832,,,,,,,,
2020-03-19 10:00:00,247.0,247.0,239.5,240.5,33217,,,,,,,,
2020-03-19 11:00:00,240.5,246.5,235.5,240.5,31202,,,,,,,,
2020-03-19 12:00:00,240.5,247.5,240.0,245.5,21188,,,,,,,,
2020-03-19 13:00:00,245.0,248.0,245.0,248.0,31905,,,,,,,,
2020-03-20 09:00:00,258.5,260.5,256.0,260.5,43558,,,,,,,,
2020-03-20 10:00:00,261.0,269.0,261.0,264.5,32245,,,,,,,,
2020-03-20 11:00:00,264.5,267.0,263.5,267.0,17827,,,,,,,,
2020-03-20 12:00:00,267.0,270.0,265.0,270.0,22687,,,,,,,,
2020-03-20 13:00:00,270.0,270.0,265.0,270.0,64156,,,,,,,,
2020-03-23 09:00:00,257.0,262.5,252.0,259.0,67698,,,,,,,,
2020-03-23 10:00:00,258.5,259.5,256.5,259.0,18944,,,,,,,,
2020-03-23 11:00:00,259.0,261.5,258.5,260.0,15292,,,,,,,,
2020-03-23 12:00:00,260.5,260.5,258.0,259.0,14928,,,,,,,,
2020-03-23 13:00:00,259.5,260.0,255.0,255.0,35218,,,,,,,,
2020-03-24 09:00:00,268.0,272.0,266.0,271.5,33992,,,,,,,,
2020-03-24 10:00:00,271.5,274.0,270.0,272.5,17183,,,,,,,,
2020-03-24 11:00:00,272.0,273.0,267.5,268.0,9653,,,,,,,,
2020-03-24 12:00:00,268.0,270.0,267.0,269.5,6835,,,,,,,,
