ticker,order_id,order_type,current_step,side,price,size,cost,from_position,profit,return_rate
2330,1713951810,open,58,long,304,164,49856,-1,0,0
2330,1713951814,close,62,short,306.5,164,50266.0,1713951810,410.0,0.008223684210526315789473684211
2330,1713951828,open,76,long,293,171,50103,-1,0,0
2330,1713951836,close,84,short,294.5,171,50359.5,1713951828,256.5,0.005119453924914675767918088737
2330,1713951840,open,88,long,297.5,169,50277.5,-1,0,0
2330,1713951845,close,93,short,295,169,49855,1713951840,-422.5,-0.008403361344537815126050420168
2330,1713951880,open,128,long,297.5,168,49980.0,-1,0,0
2330,1713951886,close,134,short,301,168,50568,1713951880,588.0,0.01176470588235294117647058824
2330,1713951928,open,175,long,297,169,50193,-1,0,0
2330,1713951942,close,189,short,297,169,50193,1713951928,0,0
2330,1713952024,open,271,long,315,160,50400,-1,0,0
2330,1713952036,close,283,short,315,160,50400,1713952024,0,0
2330,1713952062,open,308,long,317,159,50403,-1,0,0
2330,1713952063,close,309,short,317,159,50403,1713952062,0,0
2330,1713952072,open,318,long,327.5,153,50107.5,-1,0,0
2330,1713952073,close,319,short,328,153,50184,1713952072,76.5,0.001526717557251908396946564885
2330,1713952088,open,334,long,341.5,147,50200.5,-1,0,0
2330,1713952093,close,339,short,343.5,147,50494.5,1713952088,294.0,0.005856515373352855051244509517
2330,1713952112,open,358,long,368,137,50416,-1,0,0
2330,1713952113,close,359,short,368.5,137,50484.5,1713952112,68.5,0.001358695652173913043478260870
2330,1713952122,open,368,long,362.5,139,50387.5,-1,0,0
2330,1713952128,close,374,short,368.5,139,51221.5,1713952122,834.0,0.01655172413793103448275862069
2330,1713952134,open,380,long,383,133,50939,-1,0,0
2330,1713952135,close,381,short,385.5,133,51271.5,1713952134,332.5,0.006527415143603133159268929504
2330,1713952147,open,393,long,389.5,131,51024.5,-1,0,0
2330,1713952148,close,394,short,392.5,131,51417.5,1713952147,393.0,0.007702182284980744544287548139
2330,1713952152,open,398,long,423.5,121,51243.5,-1,0,0
2330,1713952159,close,405,short,435.5,121,52695.5,1713952152,1452.0,0.02833530106257378984651711924
2330,1713952268,open,513,long,449.99999999999994315658113919198513031005859375,115,51749.99999999999346300683101,-1,0,0
2330,1713952298,close,543,short,430,115,49450,1713952268,-2299.999999999993463006831007,-0.04444444444444432373990069063
2330,1713952338,open,583,long,459.50000000000005684341886080801486968994140625,110,50545.00000000000625277607469,-1,0,0
2330,1713952340,close,585,short,459.50000000000005684341886080801486968994140625,110,50545.00000000000625277607469,1713952338,0E-44,0E-21
2330,1713952409,open,653,long,450.5,113,50906.5,-1,0,0
2330,1713952411,close,655,short,453.49999999999994315658113919198513031005859375,113,51245.49999999999357669366873,1713952409,338.9999999999935766936687287,0.006659267480577010336473116963
2330,1713952494,open,738,long,439.50000000000005684341886080801486968994140625,116,50982.00000000000659383658785,-1,0,0
2330,1713952495,close,739,short,442.99999999999994315658113919198513031005859375,116,51387.99999999999340616341215,1713952494,405.9999999999868123268242925,0.007963594994311458158098549453
2330,1713952523,open,766,long,450.5,114,51357.0,-1,0,0
2330,1713952524,close,767,short,451,114,51414,1713952523,57.0,0.001109877913429522752497225305
2330,1713952540,open,783,long,473.49999999999994315658113919198513031005859375,108,51137.99999999999386091076303,-1,0,0
2330,1713952543,close,786,short,483.00000000000005684341886080801486968994140625,108,52164.00000000000613908923697,1713952540,1026.000000000012278178473935,0.02006335797254512107139932969
2330,1713952615,open,858,long,508,102,51816,-1,0,0
2330,1713952616,close,859,short,510.00000000000005684341886080801486968994140625,102,52020.00000000000579802872380,1713952615,204.0000000000057980287238024,0.003937007874015859927989883480
2330,1713952651,open,893,long,514,101,51914,-1,0,0
2330,1713952659,close,901,short,509,101,51409,1713952651,-505,-0.009727626459143968871595330739
2330,1713952746,open,988,long,596,86,51256,-1,0,0
2330,1713952749,close,991,short,601,86,51686,1713952746,430,0.008389261744966442953020134228
2330,1713952756,open,998,long,613,84,51492,-1,0,0
