datetime,open,high,low,close,volume,order_type,side,open_price,cost,from_position,profit,return_rate,size
2020-03-02 09:00:00,107.5,108.0,107.0,107.5,4392,,,,,,,,
2020-03-02 10:00:00,108.0,108.0,107.5,108.0,1589,,,,,,,,
2020-03-02 11:00:00,108.0,108.0,107.5,108.0,1408,,,,,,,,
2020-03-02 12:00:00,108.0,108.0,107.5,108.0,1437,,,,,,,,
2020-03-02 13:00:00,107.5,108.0,107.5,108.0,2241,,,,,,,,
2020-03-03 09:00:00,108.0,108.5,108.0,108.0,1350,,,,,,,,
2020-03-03 10:00:00,108.0,108.5,108.0,108.5,1126,,,,,,,,
2020-03-03 11:00:00,108.0,108.5,108.0,108.5,761,,,,,,,,
2020-03-03 12:00:00,108.5,108.5,108.0,108.5,851,,,,,,,,
2020-03-03 13:00:00,108.5,109.0,108.0,108.0,2969,,,,,,,,
2020-03-04 09:00:00,108.5,109.0,108.0,108.5,1371,,,,,,,,
2020-03-04 10:00:00,108.5,109.0,108.5,108.5,773,,,,,,,,
2020-03-04 11:00:00,108.5,109.0,108.5,108.5,378,,,,,,,,
2020-03-04 12:00:00,109.0,109.0,108.5,108.5,374,,,,,,,,
2020-03-04 13:00:00,109.0,109.0,108.5,109.0,1433,,,,,,,,
2020-03-05 09:00:00,109.5,110.0,109.0,109.5,2239,,,,,,,,
2020-03-05 10:00:00,110.0,110.0,109.5,109.5,765,,,,,,,,
2020-03-05 11:00:00,109.5,110.0,109.5,109.5,699,,,,,,,,
2020-03-05 12:00:00,110.0,110.0,109.5,110.0,820,,,,,,,,
2020-03-05 13:00:00,110.0,110.0,109.5,110.0,2100,,,,,,,,
2020-03-06 09:00:00,109.5,110.0,109.0,109.5,1540,,,,,,,,
2020-03-06 10:00:00,109.0,109.5,108.5,108.5,2824,,,,,,,,
2020-03-06 11:00:00,109.0,109.0,108.5,109.0,771,,,,,,,,
2020-03-06 12:00:00,108.5,109.0,108.5,108.5,890,,,,,,,,
2020-03-06 13:00:00,109.0,109.0,108.5,108.5,1504,,,,,,,,
2020-03-09 09:00:00,108.0,108.0,107.5,108.0,2274,,,,,,,,
2020-03-09 10:00:00,108.0,108.0,107.5,107.5,1368,,,,,,,,
2020-03-09 11:00:00,107.5,108.0,107.5,108.0,1158,,,,,,,,
2020-03-09 12:00:00,108.0,108.0,107.5,108.0,1796,,,,,,,,
2020-03-09 13:00:00,108.0,108.0,107.5,107.5,3280,,,,,,,,
2020-03-10 09:00:00,107.0,108.0,107.0,108.0,3927,,,,,,,,
2020-03-10 10:00:00,108.0,108.0,107.5,108.0,1008,,,,,,,,
2020-03-10 11:00:00,108.0,108.5,107.5,108.5,2068,,,,,,,,
2020-03-10 12:00:00,108.5,108.5,108.0,108.5,936,,,,,,,,
2020-03-10 13:00:00,108.5,108.5,107.5,107.5,4946,,,,,,,,
2020-03-11 09:00:00,108.0,108.5,107.5,108.0,2036,,,,,,,,
2020-03-11 10:00:00,108.0,108.0,107.5,108.0,1082,,,,,,,,
2020-03-11 11:00:00,108.0,108.0,107.5,108.0,1074,,,,,,,,
2020-03-11 12:00:00,108.0,108.0,107.5,108.0,1542,,,,,,,,
2020-03-11 13:00:00,108.0,108.5,107.5,108.5,4461,,,,,,,,
2020-03-12 09:00:00,108.0,108.5,107.0,107.0,3400,,,,,,,,
2020-03-12 10:00:00,107.0,108.0,107.0,107.5,3592,,,,,,,,
2020-03-12 11:00:00,108.0,108.0,107.5,107.5,3205,,,,,,,,
2020-03-12 12:00:00,107.5,108.0,107.0,108.0,3489,,,,,,,,
2020-03-12 13:00:00,108.0,108.0,107.5,107.5,3494,,,,,,,,
2020-03-13 09:00:00,106.5,107.0,103.0,104.0,12903,,,,,,,,
2020-03-13 10:00:00,104.0,105.0,103.5,104.5,4769,,,,,,,,
2020-03-13 11:00:00,104.5,104.5,103.0,103.5,6618,,,,,,,,
2020-03-13 12:00:00,103.5,105.5,103.0,105.5,5234,,,,,,,,
2020-03-13 13:00:00,105.5,106.0,105.0,106.0,6262,,,,,,,,
2020-03-16 09:00:00,106.5,107.0,105.0,105.5,4166,,,,,,,,
2020-03-16 10:00:00,105.0,105.5,105.0,105.5,1810,,,,,,,,
2020-03-16 11:00:00,105.5,105.5,105.0,105.5,2603,,,,,,,,
2020-03-16 12:00:00,105.5,105.5,105.0,105.0,2988,,,,,,,,
2020-03-16 13:00:00,105.5,105.5,105.0,105.0,5948,,,,,,,,
2020-03-17 09:00:00,104.0,104.5,103.5,104.0,5074,,,,,,,,
2020-03-17 10:00:00,104.0,105.0,104.0,104.5,3777,,,,,,,,
2020-03-17 11:00:00,105.0,106.0,104.5,105.5,3366,,,,,,,,
2020-03-17 12:00:00,105.5,107.0,105.5,107.0,4888,,,,,,,,
2020-03-17 13:00:00,107.0,107.0,106.5,107.0,7925,,,,,,,,
2020-03-18 09:00:00,107.0,107.0,105.5,106.5,6802,,,,,,,,
2020-03-18 10:00:00,106.5,106.5,106.0,106.0,1470,,,,,,,,
2020-03-18 11:00:00,106.5,106.5,105.5,106.5,2383,,,,,,,,
2020-03-18 12:00:00,106.0,106.5,105.5,105.5,2424,,,,,,,,
2020-03-18 13:00:00,106.0,106.5,105.0,106.5,4624,,,,,,,,
2020-03-19 09:00:00,104.0,104.5,103.5,103.5,8336,,,,,,,,
2020-03-19 10:00:00,104.0,104.5,103.5,104.0,3525,,,,,,,,
2020-03-19 11:00:00,103.5,105.0,103.5,104.5,5899,,,,,,,,
2020-03-19 12:00:00,104.5,105.0,104.0,105.0,3151,,,,,,,,
2020-03-19 13:00:00,105.0,106.0,104.5,105.5,4579,,,,,,,,
2020-03-20 09:00:00,106.0,106.0,105.0,105.5,5327,,,,,,,,
2020-03-20 10:00:00,105.5,106.0,104.5,105.5,5368,,,,,,,,
2020-03-20 11:00:00,105.5,106.0,105.0,106.0,2974,,,,,,,,
2020-03-20 12:00:00,106.0,106.5,105.5,106.5,3658,,,,,,,,
2020-03-20 13:00:00,106.5,106.5,106.0,106.5,12531,,,,,,,,
2020-03-23 09:00:00,105.0,106.0,104.5,106.0,8546,,,,,,,,
2020-03-23 10:00:00,106.0,106.0,105.5,105.5,3436,,,,,,,,
2020-03-23 11:00:00,106.0,106.0,105.5,105.5,3222,,,,,,,,
2020-03-23 12:00:00,106.0,106.0,105.5,105.5,4230,,,,,,,,
2020-03-23 13:00:00,106.0,106.0,105.0,105.5,10302,,,,,,,,
2020-03-24 09:00:00,106.5,107.5,106.0,107.5,5113,,,,,,,,
2020-03-24 10:00:00,107.5,107.5,107.0,107.5,3354,,,,,,,,
2020-03-24 11:00:00,107.5,107.5,107.0,107.0,2161,,,,,,,,
2020-03-24 12:00:00,107.0,107.5,107.0,107.5,2127,,,,,,,,
2020-03-24 13:00:00,107.0,108.0,107.0,107.0,5172,,,,,,,,
2020-03-25 09:00:00,107.0,108.5,107.0,108.0,2838,,,,,,,,
2020-03-25 10:00:00,108.0,108.0,107.5,108.0,1618,,,,,,,,
2020-03-25 11:00:00,108.0,108.0,107.5,108.0,739,,,,,,,,
2020-03-25 12:00:00,108.0,108.0,107.5,107.5,1842,,,,,,,,
2020-03-25 13:00:00,107.5,108.0,107.5,108.0,4080,,,,,,,,
2020-03-26 09:00:00,108.0,109.0,107.5,108.0,2710,,,,,,,,
2020-03-26 10:00:00,108.5,108.5,107.5,107.5,354,,,,,,,,
2020-03-26 11:00:00,108.0,108.0,107.5,108.0,984,,,,,,,,
2020-03-26 12:00:00,108.0,108.0,107.5,108.0,438,,,,,,,,
2020-03-26 13:00:00,107.5,108.0,107.5,107.5,3285,,,,,,,,
2020-03-27 09:00:00,108.0,108.0,107.0,107.5,1892,,,,,,,,
2020-03-27 10:00:00,107.5,107.5,107.0,107.0,1078,,,,,,,,
2020-03-27 11:00:00,107.0,108.0,107.0,107.5,1439,,,,,,,,
2020-03-27 12:00:00,107.5,108.0,107.0,107.0,650,,,,,,,,
2020-03-27 13:00:00,107.0,107.5,107.0,107.5,3619,,,,,,,,
2020-03-30 09:00:00,106.5,107.0,106.0,106.5,1534,,,,,,,,
2020-03-30 10:00:00,106.5,107.0,106.5,106.5,451,,,,,,,,
2020-03-30 11:00:00,106.5,107.0,106.5,106.5,926,open,long,106.5,49948.5,-1,0.0,0.0,469.0
2020-03-30 12:00:00,106.5,107.0,106.5,106.5,852,,,,,,,,
2020-03-30 13:00:00,106.5,107.0,106.5,106.5,4487,,,,,,,,
2020-03-31 09:00:00,107.0,107.5,106.5,106.5,1523,,,,,,,,
2020-03-31 10:00:00,107.0,107.0,106.5,106.5,1014,,,,,,,,
2020-03-31 11:00:00,106.5,107.5,106.5,107.5,1207,,,,,,,,
2020-03-31 12:00:00,107.5,107.5,107.0,107.0,850,,,,,,,,
2020-03-31 13:00:00,107.0,107.5,106.5,107.5,7025,close,short,107.5,50417.5,1714268873,469.0,0.0093896713615023,469.0
2020-04-01 09:00:00,107.5,108.0,107.0,108.0,4812,,,,,,,,
2020-04-01 10:00:00,108.0,108.0,107.5,108.0,612,,,,,,,,
2020-04-01 11:00:00,107.5,108.0,107.5,107.5,955,,,,,,,,
2020-04-01 12:00:00,108.0,108.0,107.0,108.0,1610,,,,,,,,
2020-04-01 13:00:00,107.5,108.0,107.0,107.0,5133,,,,,,,,
2020-04-06 09:00:00,108.0,108.0,107.0,107.5,3651,,,,,,,,
2020-04-06 10:00:00,107.5,108.0,107.5,108.0,566,,,,,,,,
