ticker,order_id,order_type,current_step,side,price,size,cost,from_position,profit,return_rate
2412,1714268873,open,0,long,106.5,469,49948.5,-1,0,0
2412,1714268880,close,7,short,107.5,469,50417.5,1714268873,469.0,0.009389671361502347417840375587
2412,1714268893,open,20,long,107,469,50183,-1,0,0
2412,1714268897,close,24,short,107.5,469,50417.5,1714268893,234.5,0.004672897196261682242990654206
2412,1714268899,open,26,long,107.5,468,50310.0,-1,0,0
2412,1714268904,close,31,short,107.5,468,50310.0,1714268899,0.0,0
2412,1714268929,open,56,long,107.9999999999999857891452847979962825775146484375,466,50327.99999999999337774170272,-1,0,0
2412,1714268934,close,61,short,109.0000000000000142108547152020037174224853515625,466,50794.00000000000662225829728,1714268929,466.0000000000132445165945683,0.009259259259259523641587208405
2412,1714268936,open,62,long,108.4999999999999857891452847979962825775146484375,466,50560.99999999999337774170272,-1,0,0
2412,1714268937,close,63,short,109.5,466,51027.0,1714268936,466.0000000000066222582972841,0.009216589861751284256500780616
2412,1714268944,open,70,long,107.9999999999999857891452847979962825775146484375,470,50759.99999999999332089828386,-1,0,0
2412,1714268945,close,71,short,109.0000000000000142108547152020037174224853515625,470,51230.00000000000667910171614,1714268944,470.0000000000133582034322899,0.009259259259259523641587208404
2412,1714268995,open,121,long,109.0000000000000142108547152020037174224853515625,468,51012.00000000000665068000671,-1,0,0
2412,1714268997,close,123,short,109.5,468,51246.0,1714268995,233.9999999999933493199932855,0.004587155963302621320714475667
2412,1714269025,open,151,long,109.5,467,51136.5,-1,0,0
2412,1714269026,close,152,short,110,467,51370,1714269025,233.5,0.004566210045662100456621004566
2412,1714269063,open,189,long,110.5,464,51272.0,-1,0,0
2412,1714269064,close,190,short,111,464,51504,1714269063,232.0,0.004524886877828054298642533937
2412,1714269123,open,248,long,112.5,456,51300.0,-1,0,0
2412,1714269124,close,249,short,113,456,51528,1714269123,228.0,0.004444444444444444444444444444
2412,1714269133,open,258,long,112.5,457,51412.5,-1,0,0
2412,1714269147,close,272,short,113,457,51641,1714269133,228.5,0.004444444444444444444444444444
2412,1714269176,open,301,long,114.5000000000000142108547152020037174224853515625,450,51525.00000000000639488462184,-1,0,0
2412,1714269178,close,303,short,115.5,450,51975.0,1714269176,449.9999999999936051153781591,0.008733624454148346419502327886
2412,1714269188,open,313,long,110.5,469,51824.5,-1,0,0
2412,1714269194,close,319,short,112.5,469,52762.5,1714269188,938.0,0.01809954751131221719457013575
2412,1714269210,open,335,long,111,471,52281,-1,0,0
2412,1714269212,close,337,short,112,471,52752,1714269210,471,0.009009009009009009009009009009
2412,1714269217,open,342,long,110.5,475,52487.5,-1,0,0
2412,1714269222,close,347,short,111,475,52725,1714269217,237.5,0.004524886877828054298642533937
2412,1714269225,open,350,long,110.5,476,52598.0,-1,0,0
2412,1714269244,close,368,short,110.5,476,52598.0,1714269225,0.0,0
2412,1714269258,open,382,long,110,478,52580,-1,0,0
2412,1714269270,close,394,short,109.5,478,52341.0,1714269258,-239.0,-0.004545454545454545454545454545
2412,1714269274,open,398,long,109.0000000000000142108547152020037174224853515625,482,52538.00000000000684963197273,-1,0,0
2412,1714269285,close,409,short,109.5,482,52779.0,1714269274,240.9999999999931503680272726,0.004587155963302621320714475665
2412,1714269291,open,415,long,108.4999999999999857891452847979962825775146484375,485,52622.49999999999310773546313,-1,0,0
2412,1714269295,close,419,short,109.5,485,53107.5,1714269291,485.0000000000068922645368730,0.009216589861751284256500780617
2412,1714269344,open,468,long,108.4999999999999857891452847979962825775146484375,487,52839.49999999999307931375370,-1,0,0
2412,1714269345,close,469,short,109.0000000000000142108547152020037174224853515625,487,53083.00000000000692068624630,1714269344,243.5000000000138413724926067,0.004608294930875838591679632731
2412,1714269372,open,496,long,109.0000000000000142108547152020037174224853515625,486,52974.00000000000690647539159,-1,0,0
2412,1714269379,close,503,short,109.5,486,53217.0,1714269372,242.9999999999930935246084118,0.004587155963302621320714475665
2412,1714269380,open,504,long,109.5,485,53107.5,-1,0,0
