Ticker,Model,MSE,R2_Score
2317,BiGRU,1.0305271218523009,0.9213692442913255
2330,BiGRU,23.272427064687353,0.9571825332168197
2382,BiGRU,0.6297596894868145,0.986116421092491
2412,BiGRU,2.861461405066153,0.8605888596489962
2454,BiGRU,181.3413142860359,0.9755043080721477
