open,high,low,close,volume,sma,ema,macd,macd_signal,rsi,stoch_k,stoch_d,bb_upper,bb_middle,bb_lower,tenkan_sen,kijun_sen,senkou_span_a,senkou_span_b,stoch_rsi_k,stoch_rsi_d,volume_ema,volume_sma,volume_bb_upper,volume_bb_middle,volume_bb_lower
222.0,225.5,222.0,225.5,23390082,224.96428571428572,224.37855716705138,-1.5460691907491082,-1.937936838803868,49.41136692380376,42.42424242424242,32.323232323232325,233.4161820718539,224.475,215.53381792814608,223.0,224.5,231.375,242.5,39.100518113102886,36.04065518047349,29992103.767903283,33247483.07142857,52784562.97710913,31413704.65,10042846.32289087
221.0,222.5,221.0,221.0,35027116,224.64285714285714,223.9280828781112,-1.690160541647515,-1.8883815793725975,44.127385769919684,15.151515151515152,27.27272727272727,233.3004919933636,224.575,215.84950800663637,223.0,224.5,231.0,242.5,34.4053481356319,34.787519621519294,30663438.732182845,31761708.714285713,53014228.858095214,32068579.95,11122931.041904785
219.0,224.0,219.0,223.5,43507532,223.82142857142858,223.87100516102973,-1.5843613374608196,-1.8275775309902422,47.48717440787112,31.25,29.608585858585858,233.09208756709657,224.825,216.5579124329034,223.25,224.5,230.5,242.5,39.78034091214959,37.76206905362813,32375984.501225132,31631247.714285713,53386154.91672586,33499789.85,13613424.783274144
221.5,221.5,219.5,220.0,22976100,222.82142857142858,223.35487113955912,-1.7626171024147368,-1.8145854452751413,43.53976839295036,16.666666666666668,21.022727272727277,233.186756575463,224.675,216.16324342453703,223.25,224.5,230.5,242.5,33.35081199547893,35.84550034775347,31122666.56772845,30433386.14285714,53524500.526274845,33118604.65,12712708.773725148
215.5,218.0,215.0,217.5,19402777,222.21428571428572,222.57422165428457,-2.081619572365355,-1.8679922706931842,40.923032305223444,20.0,22.63888888888889,233.4465580535161,224.35,215.2534419464839,221.25,224.5,229.625,242.5,27.801130260255203,33.64409438929457,29560014.625364657,28759614.785714287,53889457.269375935,32759526.05,11629594.830624063
218.5,219.5,216.0,216.5,16463259,221.96428571428572,221.7643254337133,-2.387600201843867,-1.9719138569233208,39.890304580255275,12.0,16.222222222222225,233.52960416763202,223.85,214.17039583236797,220.25,224.5,228.875,242.5,12.804771651632878,24.65223796912234,27813780.541982703,27067768.14285714,54431698.477060325,32361237.7,10290776.922939673
222.0,224.0,220.5,223.0,21491484,222.10714285714286,221.92908204255156,-2.0816009776251008,-1.9938512810636768,48.914592304670656,64.0,32.0,232.9246578884911,223.55,214.1753421115089,220.25,225.0,226.375,240.25,32.50753884639969,24.371146919429265,26970807.669718344,26812619.285714287,53034906.27003197,31216651.55,9398396.829968028
223.5,225.5,222.5,225.5,29456773,222.57142857142858,222.40520443687802,-1.618705847794132,-1.9188221944097679,51.90531940777663,84.0,53.333333333333336,232.9246578884911,223.55,214.1753421115089,220.25,225.0,225.375,240.25,64.19655233974454,36.502954279259036,27302269.7137559,27528570.14285714,48387241.28525899,29898092.35,11408943.414741006
226.5,226.5,219.0,219.5,32900482,222.35714285714286,222.0178438452943,-1.7162244116269392,-1.8783026378532024,45.083592035014966,36.0,61.333333333333336,230.59854745219658,222.775,214.95145254780343,220.75,225.0,224.5,240.0,78.6043233088491,58.43613816499778,28048698.018588446,27923231.714285713,46363185.896383315,29276417.15,12189648.403616678
214.0,218.0,214.0,215.5,34087620,221.57142857142858,221.14879799925507,-2.0921580509645707,-1.9210737204754762,41.19640666080972,11.11111111111111,43.7037037037037,228.34777289780925,221.85,215.35222710219074,220.25,224.5,224.5,240.0,51.36463175067349,64.72183579975571,28853887.616109986,28469929.85714286,45528811.574894406,28993490.05,12458168.525105596
211.5,211.5,206.5,208.0,65943521,220.28571428571428,219.39562493268772,-2.9611412948790985,-2.129087235356201,35.08760024675506,7.5,18.203703703703706,229.6430098960345,220.95,212.25699010396548,216.5,220.75,224.375,240.0,18.03129841734017,49.33341782562092,33799172.06729532,30888242.714285713,52840098.96687964,30148887.3,7457675.633120358
212.0,214.0,211.0,213.0,35442176,219.60714285714286,218.54287494166272,-3.209363023930308,-2.3451423930710225,41.333313096265705,32.5,17.037037037037038,229.98980410086133,220.6,211.21019589913865,216.5,220.75,223.625,240.0,16.002758325127914,28.466229497713858,34018239.25832261,30659386.785714287,52263104.54479347,29913540.5,7563976.455206532
212.0,212.5,210.0,211.0,22694481,218.71428571428572,217.53715828277436,-3.526808959523919,-2.581475706361602,39.68832851330896,22.5,20.833333333333332,230.41911868941503,220.1,209.78088131058496,216.5,220.75,224.25,240.0,21.49804225772252,18.5106996667302,32508404.8238796,30927638.85714286,52277599.91592671,29795086.15,7312572.384073287
212.0,216.5,211.0,215.5,46295446,218.21428571428572,217.26553717840443,-3.3763542485556854,-2.7404514148004187,44.992869460180096,45.0,33.333333333333336,230.43952629260173,219.925,209.4104737073983,216.5,220.75,224.25,240.0,41.13064744551453,26.210482676121654,34346676.98069565,32077060.64285714,54215955.78117676,31138185.4,8060415.01882324
216.0,216.5,214.5,216.0,20754593,217.53571428571428,217.0967988879505,-3.180113614622684,-2.828383854764872,45.56574580842709,47.5,38.333333333333336,230.1810157705562,219.6,209.0189842294438,216.5,220.5,225.125,240.0,49.51948359235441,37.38272443186382,32534399.116602898,31888811.42857143,54298424.566710755,30807154.05,7315883.533289243
219.0,220.5,218.0,220.5,28102288,217.5,217.5505590362238,-2.6311488602350153,-2.7889368558589007,50.556626515225936,70.0,54.166666666666664,229.38594644985733,219.3,209.2140535501427,216.5,217.0,225.875,240.0,71.06084699575501,53.903659344541325,31943450.967722513,31394180.85714286,54328243.97423892,30890576.15,7452908.3257610835
218.5,220.0,217.0,218.5,17612296,217.14285714285714,217.6771511647273,-2.330607826338877,-2.697271049954896,48.431264634201774,60.0,59.166666666666664,228.50719291459666,218.925,209.34280708540336,216.5,217.0,225.875,240.0,77.87587175446477,66.15206744752473,30032630.305359513,29544521.14285714,54331598.14073917,30166833.9,6002069.659260821
216.5,221.0,215.5,221.0,38882923,217.21428571428572,218.120197676097,-1.869151371561685,-2.531647114276254,51.19329822838668,72.5,67.5,228.33738774983416,218.85,209.36261225016582,213.75,217.0,226.25,240.0,89.0298860931086,79.32220161444279,31212669.33131158,30680722.785714287,54361152.26768805,30178672.1,5996191.932311956
218.5,220.0,217.5,217.5,28978282,217.21428571428572,218.0375046526174,-1.7655128229862669,-2.3784202560182566,47.36820420645332,55.0,62.5,227.79462859690156,218.55,209.30537140309846,213.75,217.0,226.375,240.0,82.71031667895875,83.2053581755107,30914751.020470038,31364687.42857143,54290778.5699873,30680638.6,7070498.630012706
218.0,221.0,218.0,220.5,21163986,217.5,218.36583736560175,-1.4248784863760307,-2.1877119020898115,50.76405921025459,70.0,65.83333333333333,227.55696667970054,218.45,209.34303332029944,215.5,217.0,226.25,240.0,87.33400069087782,86.35806782098172,29614649.0177407,31700453.64285714,54220270.11359407,30228660.85,6237051.586405933
219.0,220.0,217.5,218.5,49627569,217.17857142857142,218.38372571685485,-1.3013059606970785,-2.010430713811265,48.51663504433638,60.0,61.666666666666664,226.58279993497155,218.1,209.61720006502844,215.5,217.0,226.25,240.0,82.02875654446586,84.02435797143414,32283038.348708607,33710174.0,56793855.71972293,31540535.2,6287214.680277072
220.0,223.0,220.0,221.0,29384866,216.85714285714286,218.73256228794088,-0.9902299823367002,-1.8063905675163523,51.41230901042056,72.5,67.5,226.58279993497155,218.1,209.61720006502844,217.0,217.0,226.25,239.0,91.0214845077182,86.79474724768731,31896615.368880793,33705037.78571428,56473778.722255066,31258422.7,6043066.6777449325
220.0,223.0,219.0,223.0,28926483,217.10714285714286,219.30155398288213,-0.5756806547627207,-1.560248584965626,53.65791213325617,100.0,77.5,226.49349467728584,218.075,209.65650532271414,218.75,216.5,226.25,238.5,93.28350388263073,88.77791497827161,31500597.719696686,33421180.714285713,55088147.29154357,30529370.25,5970593.208456431
221.5,222.0,220.0,220.5,16671213,217.46428571428572,219.46134678516452,-0.4437610316804239,-1.3369510743085857,50.515071147209234,84.84848484848484,85.78282828282829,226.5454908554438,218.1,209.6545091445562,219.25,216.5,225.5,237.0,94.35866414943109,92.88788417992669,29523346.423737127,32177151.64285714,55336534.92515534,30214125.9,5091716.874844659
222.5,222.5,220.5,222.5,26417924,218.5,219.86650054714258,-0.17580393631192237,-1.104721646709253,52.89221775644943,96.15384615384616,93.66744366744366,227.0138996932472,218.35,209.6861003067528,219.25,216.5,223.75,235.75,92.53161285084313,93.39126029430166,29109290.10057218,29353894.714285713,55243698.314899534,30564883.25,5886068.18510047
226.5,227.0,225.0,226.0,46692764,219.42857142857142,220.68430047419022,0.3153397017837847,-0.8207093770106456,56.802964502438655,94.11764705882354,91.70665935371818,228.08314008830342,218.825,209.56685991169655,221.25,216.75,223.75,233.5,92.53161285084313,93.14062995037246,31453753.287162557,30157508.14285714,56821459.74472896,32076358.5,7331257.25527104
229.5,229.5,228.0,229.0,26026257,220.71428571428572,221.79306041096487,0.9358614729210615,-0.4693952070243042,59.877588123444326,97.29729729729729,95.85626350332234,229.2965547639338,219.125,208.9534452360662,223.5,218.0,223.75,230.25,98.17294870141201,94.41205813436609,30730087.115540884,30395492.14285714,56720761.68260701,32303097.15,7885432.617392991
222.5,225.0,222.0,222.5,41122520,221.21428571428572,221.8873190228362,0.8928416471975993,-0.19694783617992354,51.34951109627377,53.333333333333336,81.58275922981805,228.83440640894554,218.975,209.11559359105445,223.5,218.0,223.75,229.5,80.13748139603673,90.28068098276395,32115744.83346877,30025997.42857143,57573616.64182103,32886384.5,8199152.358178973
220.5,221.5,220.0,221.0,44755945,221.57142857142858,221.7690098197914,0.7293037022895135,-0.01169752848603614,49.594097752856854,39.285714285714285,63.3054483054483,228.94896326309606,219.05,209.15103673690396,223.5,218.0,223.875,228.5,52.73541150774056,77.0152805350631,33801104.85567293,31740379.714285713,58730696.27530986,33479157.65,8227619.024690136
228.0,229.0,226.5,228.0,78307106,222.10714285714286,222.59980851048587,1.1512690878767273,0.22089579478651655,56.98437576487248,89.28571428571429,60.63492063492064,230.1895262926017,219.675,209.16047370739832,224.25,218.0,223.875,228.5,45.025966135182806,59.29961967965337,39735238.34158321,35326438.14285714,67939807.73368205,35690131.95,3440456.1663179547
230.0,230.0,229.0,230.0,29406670,222.92857142857142,223.58650070908774,1.6282930328481768,0.5023752423988487,58.841150626335605,100.0,76.19047619047619,230.7353159958288,220.775,210.8146840041712,224.5,218.25,222.875,228.5,62.12672470367655,53.2960341155333,38358095.896038786,36168893.428571425,62873867.56053897,33863289.4,4852711.239461027
232.0,232.0,228.5,229.0,28634925,223.5,224.3083006145427,1.9037016161409213,0.7826405171472632,57.50458532645274,79.3103448275862,89.5320197044335,231.47595689155068,221.575,211.6740431084493,226.0,219.25,222.375,228.5,83.20553408946195,63.452741642773766,37061673.10990028,35436893.571428575,62615124.36731669,33522926.85,4430729.332683306
229.5,230.0,226.0,227.0,23647751,224.17857142857142,224.667193865937,1.9382388068558782,1.0137601750889864,54.8224414160403,65.51724137931035,81.60919540229885,231.2060159158044,222.375,213.5439840841956,226.0,219.25,222.625,228.5,76.08304687031924,73.80510188781925,35273150.16191358,35056141.35714286,62591124.695958674,33570590.35,4550056.004041333
229.0,229.0,226.5,227.0,22369799,224.64285714285714,224.9782346838121,1.9432096678792163,1.1996500736470326,54.8224414160403,65.51724137931035,70.11494252873564,231.38488994717667,222.95,214.5151100528233,226.0,219.25,222.625,226.5,64.01287431408826,74.43381842462315,33552703.340325106,35142270.85714286,61157794.35307208,32374308.0,3590821.6469279267
229.0,230.5,228.5,230.0,16978916,225.46428571428572,225.64780339263714,2.1642756169102597,1.3925751822996781,58.21307341303712,84.61538461538461,71.88328912466844,231.97940258171937,223.65,215.32059741828064,226.0,219.25,222.875,226.0,64.94070761428132,68.34554293289627,31342865.028281763,32810224.214285713,61337072.60698625,32185524.15,3033975.69301375
230.0,230.5,229.0,229.0,16577023,226.03571428571428,226.09476294028553,2.233039245160654,1.5606679948718734,56.68587254252458,76.92307692307692,75.68523430592397,232.5929377291589,224.075,215.55706227084107,226.0,219.25,222.375,226.0,69.42688059227255,66.12682084021405,29374086.09117753,31895378.285714287,61545760.701964885,31609260.9,1672761.0980351157
231.5,234.5,231.0,234.5,30479710,226.85714285714286,227.21546121491411,2.700212580739617,1.7885769120454222,62.511248791318856,100.0,87.17948717948718,234.15925378913082,224.875,215.59074621086918,227.25,222.25,218.625,222.0,84.25881318397303,72.87546713017564,29521502.61235386,32006323.07142857,61466917.7178656,32252631.6,3038345.482134402
235.5,236.5,234.5,236.5,33764489,228.0,228.45339971959223,3.1950040820537424,2.0698623460470866,64.38691681350912,100.0,92.3076923076923,236.08828983774558,225.65,215.21171016225443,231.25,223.25,218.625,222.0,89.65424038629077,81.11331138751211,30087234.130706683,33227271.35714286,61055702.41688156,31996709.9,2937717.3831184395
235.5,236.5,234.0,236.5,22032163,229.0,229.52627975697993,3.5462509382736016,2.3651400644923894,64.38691681350912,100.0,100.0,237.36837474908754,226.6,215.83162525091245,231.25,223.75,218.625,222.0,100.0,91.30435119008793,29013224.64661246,32914002.714285713,61024609.49349962,31649403.95,2274198.4065003805
237.5,239.0,236.0,238.0,24105138,229.85714285714286,230.65610912271597,3.9006893476963,2.6722499211331714,65.87214972210673,94.73684210526316,98.24561403508773,238.97545765679507,227.475,215.97454234320492,232.5,226.75,218.625,222.0,100.0,96.55141346209693,28358813.0937308,31300600.85714286,60979467.6677187,31796461.55,2613455.4322813004
239.0,240.0,236.5,239.5,24522789,230.60714285714286,231.83529457302052,4.2535890776121335,2.988517752428964,67.33904319424902,97.5,97.4122807017544,240.40366286999082,228.525,216.6463371300092,233.0,227.75,218.5,222.0,100.0,100.0,27847343.214566693,31193210.285714287,58634198.59420418,30541222.55,2448246.5057958215
238.5,239.5,237.0,239.0,35240889,231.78571428571428,232.79058862995115,4.44171748050789,3.279157698044749,66.31582037186578,95.0,95.74561403508773,241.6262725824618,229.425,217.2237274175382,233.25,227.75,216.75,222.0,98.07790745114296,99.35930248371432,28833149.319291133,30773093.785714287,58998232.9523483,30834023.7,2669814.447651699
239.5,239.5,234.5,235.5,39655513,232.82142857142858,233.15184347929102,4.2592913861326736,3.4751844356623343,59.50021360844395,67.85714285714286,86.78571428571429,242.14567125701802,230.05,217.954328742982,234.25,227.75,216.75,222.0,77.20208794702273,91.75999846605522,30276131.143385652,30408777.214285713,59789268.46694186,31370475.2,2951681.933058135
234.0,234.5,232.5,233.0,22641407,233.17857142857142,233.13159768205222,3.868395826310092,3.553826713791886,55.14090220025918,50.0,70.95238095238095,241.95738030129803,230.675,219.392619698702,234.5,228.75,215.375,222.0,44.716856971027624,73.33228412306444,29258167.924267564,26432655.85714286,59558157.53083566,31668984.9,3779812.269164335
235.0,235.5,233.5,234.0,20433226,233.46428571428572,233.24738465777858,3.597826418172076,3.562626654667924,56.513362749040574,57.142857142857146,58.333333333333336,241.9344697920301,231.25,220.5655302079699,235.5,228.75,215.375,222.0,17.808758927057116,46.57590128170249,28081509.00103189,25791695.57142857,59622206.13777578,31369750.0,3117293.8622242175
235.0,235.0,233.0,234.0,17126192,233.82142857142858,233.34773337007476,3.3448409682841884,3.519069517391177,56.51336274904057,57.142857142857146,54.76190476190476,242.1034053882211,231.65,221.19659461177892,236.25,228.75,216.25,222.0,9.854387838349792,24.126667912144843,26620800.06756097,24969643.214285713,57860694.5670577,29891421.4,1922148.232942298
231.0,231.5,229.0,230.0,22190659,234.03571428571428,232.90136892073147,2.7894268298445866,3.3731409798818595,49.48927703990643,25.925925925925927,46.73721340388008,242.10950982211963,231.7,221.29049017788034,234.5,229.5,216.25,222.0,9.006285481011568,12.223144082139493,26030114.591886178,24865565.214285713,57832625.70825985,29699641.5,1566657.2917401455
228.0,230.5,227.5,230.5,23200793,234.28571428571428,232.58118639796726,2.362371002521911,3.17098698440987,50.32048688665491,24.0,35.689594356261026,241.5957054004743,232.1,222.6042945995257,233.75,229.5,217.0,222.0,6.055375674654059,8.305349664671807,25652871.71296802,24924921.92857143,56543517.8330186,28803555.15,1063592.466981396
233.0,237.0,232.5,235.5,23588085,234.67857142857142,232.97036154490496,2.3997218956163806,3.0167339666511723,57.799281745426796,64.0,37.97530864197531,240.85307573456848,232.825,224.7969242654315,233.75,230.0,217.625,222.0,17.07065230477341,10.710771153479678,25377566.81790562,25397005.42857143,54520916.0603558,27745162.15,969408.2396441996
234.0,237.0,234.0,237.0,20500195,235.25,233.50764667225096,2.5212962774355674,2.9176464288080517,59.75657183594581,76.0,54.666666666666664,241.1722013697039,233.275,225.3777986302961,233.5,230.0,217.875,220.75,36.24418975667536,19.790072578700943,24727250.575518202,25677232.0,37288786.8184537,24854816.6,12420846.381546305
239.0,239.0,234.0,234.5,17175356,235.25,233.63996044928416,2.38838394094131,2.8117939312347033,55.1643067219556,56.0,65.33333333333333,241.25954420799053,233.5,225.74045579200947,233.5,230.0,217.875,220.75,45.28972345053882,32.86818850399587,23720331.298782445,24726921.0,36935077.252272636,24243250.9,11551424.54772736
237.0,239.5,235.5,239.0,33649729,235.42857142857142,234.35463238937962,2.6160066523382284,2.7726364754554087,60.97748593489779,92.0,74.66666666666667,241.82707850316507,234.0,226.17292149683493,233.5,230.0,219.0,220.75,51.22482303296442,44.25291208005954,25044250.99227812,24718723.85714286,37737295.52648303,24493991.1,11250686.673516976
239.5,241.0,239.0,241.0,26856532,235.75,235.240681404129,2.924075652408874,2.8029243108461017,63.25761450866351,100.0,82.66666666666667,242.39415362466687,234.7,227.0058463753331,234.25,230.5,220.75,220.75,57.76280349807721,51.42578332719349,25285888.459974375,25063321.64285714,37932270.38378742,24654430.15,11376589.91621257
239.0,240.5,238.0,240.5,14479009,235.92857142857142,235.94192388357845,3.092231414260141,2.8607857315289094,62.277892885247034,96.29629629629629,96.09876543209877,242.57788684815648,235.375,228.17211315184352,234.25,230.5,220.75,220.75,71.04698530337741,60.011537278139684,23844971.19864446,24375741.0,38272188.810796484,24259890.65,10247592.489203516
242.0,242.0,239.5,242.0,22975971,236.10714285714286,236.749667365768,3.3083963967446266,2.9503078645720526,64.07546757905067,100.0,98.76543209876543,243.29098825931982,235.975,228.65901174068017,234.75,234.0,220.75,220.75,78.48866732611688,69.09948537585717,23729104.505491868,24265254.0,38166815.85035385,24559743.4,10952670.949646147
242.5,245.5,241.0,245.5,26179502,236.57142857142858,237.91637838366563,3.7192561819191496,3.104097528041472,67.91718120964148,100.0,98.76543209876543,244.5146477219421,236.8,229.0853522780579,236.5,235.75,221.125,220.75,86.11048274243548,78.54871179064325,24055824.171426285,23618012.07142857,38128740.97745871,25039867.35,11950993.722541293
248.0,248.5,244.5,248.5,22931467,237.5,239.3275279325102,4.238086427489861,3.3308953079311503,70.7996210120253,100.0,100.0,246.72810352872284,237.5,228.27189647127716,240.5,237.25,221.375,220.75,95.56186764245685,86.72033923700307,23905909.88190278,22423437.35714286,37524214.728714675,24662455.2,11800695.67128532
240.5,243.5,240.5,241.5,19211254,238.10714285714286,239.6171908748422,4.037875520999819,3.472291350544884,57.759720462185726,66.66666666666667,88.88888888888887,247.13363637290647,237.75,228.36636362709353,241.25,237.25,222.625,220.75,79.60317523593211,87.09184187360815,23279955.764315747,22178426.42857143,36264021.189567484,23934793.45,11605565.710432513
243.0,244.0,241.0,244.0,19920170,238.82142857142858,240.20156542486325,4.034429648154344,3.5847190100667765,60.55401873571497,78.57142857142857,81.74603174603175,247.8900019538084,238.125,228.3599980461916,241.25,237.5,222.625,220.75,63.577151614547354,79.58073149764544,22831984.32907365,22141779.57142857,36262773.05518839,23829193.8,11395614.544811612
242.0,242.5,240.5,241.5,22590089,239.35714285714286,240.3746900348815,3.786323284550008,3.6250398649634232,56.526974471807826,66.66666666666667,70.63492063492063,248.180336665902,238.3,228.41966333409803,242.0,238.0,222.625,220.75,41.25208331455351,61.477470055011,22799731.618530497,22532057.92857143,36198397.707638405,23753441.35,11308484.992361596
240.5,242.5,240.0,242.0,13933054,240.21428571428572,240.59139803023066,3.5886750135260854,3.617766894675956,57.14087974483517,69.04761904761905,71.42857142857143,248.4317082762667,238.425,228.41829172373332,243.25,238.0,222.625,220.75,39.41694393473845,48.08205962127977,21617507.936059766,21942229.0,36410123.16335464,23223954.6,10037786.036645358
243.0,245.5,240.5,245.5,28220810,241.28571428571428,241.24587829286656,3.6721280773845137,3.6286391312176676,61.264454715170956,81.25,72.32142857142857,249.2456131186716,238.75,228.2543868813284,243.25,238.0,222.625,220.75,35.11469844267933,38.59457523065709,22497948.2112518,22300801.64285714,35047161.72455388,22872950.65,10698739.575446114
251.0,251.0,245.0,245.5,35330656,242.0,241.81309452048436,3.69566391855696,3.6420440886855263,61.26445471517096,67.6470588235294,72.64822595704949,250.04229744820432,239.25,228.45770255179568,245.25,239.25,224.75,220.75,37.11149762922931,37.2143800022157,24208975.916418225,23139556.714285713,33674483.16786293,22656707.8,11638932.432137072
249.5,249.5,246.0,246.0,24105053,242.64285714285714,242.37134858441976,3.7118738919136547,3.6560100493311523,61.872230466909734,70.58823529411765,73.16176470588235,250.67326124693588,239.9,229.12673875306413,245.5,239.25,227.25,221.5,40.31092559786032,37.51237388992299,24195119.52756246,23397046.57142857,33766664.83380392,22729890.1,11693115.366196077
249.0,249.0,246.5,246.5,24945323,243.5,242.9218354398305,3.7221594962026643,3.669239938705455,62.50578305088468,70.96774193548387,69.73434535104364,251.30741746158,240.525,229.74258253842,245.5,239.25,227.5,221.5,41.269187572660265,39.5638702665833,24295146.6572208,23952044.214285713,33979057.364657484,22955494.95,11931932.535342516
251.0,253.0,250.5,253.0,45184821,244.5,244.26559071451976,4.206318764563548,3.776655703877074,69.5819843819134,100.0,80.51865907653384,253.14806841904854,241.475,229.80193158095145,246.5,240.25,229.625,222.75,58.75370324794337,46.77793880615465,27080436.569591362,24775979.35714286,38853527.134263575,24358426.4,9863325.665736424
253.0,254.0,252.0,254.0,22355674,245.42857142857142,245.5635119525838,4.617482649865508,3.944821093074761,70.50427192003094,100.0,90.3225806451613,254.3155597622688,242.675,231.03444023773122,247.0,240.75,230.375,223.25,77.09646057206186,59.03978379755517,26450468.22697918,24454489.5,38856769.448102914,24366677.15,9876584.851897083
253.0,254.5,252.0,254.0,25849934,246.39285714285714,246.68837702557266,4.886998712140638,4.1332566168879366,70.50427192003094,96.66666666666667,98.8888888888889,255.05197351033843,243.85,232.64802648966156,247.25,241.0,230.5,223.25,95.77668885957233,77.20895089319252,26370396.996715292,25266698.42857143,38992784.70064685,24499134.2,10005483.69935315
253.0,254.0,251.5,252.0,24896840,247.10714285714286,247.39659342216297,4.882921567630973,4.283189607036544,65.87158513318543,82.75862068965517,93.14176245210729,255.716905823296,244.675,233.63309417670402,247.25,241.0,231.0,223.25,87.11116389129869,86.66143777431095,26173922.73048659,25403903.35714286,39052720.02999109,24564571.95,10076423.870008912
251.5,253.0,251.0,252.0,13548148,247.57142857142858,248.01038096587456,4.824081393811355,4.391367964391506,65.87158513318543,82.75862068965517,87.39463601532567,256.30847371017245,245.425,234.54152628982757,247.5,241.0,231.625,223.25,76.29166433599777,86.39317236228959,24490486.099755045,24501663.785714287,39431100.52470454,24216969.6,9002838.675295465
255.0,256.0,254.0,255.5,17192002,248.07142857142858,249.0089968370913,5.002208535191301,4.513536078551465,69.88739587336575,96.875,87.46408045977012,256.965471867367,246.475,235.984528132633,250.5,241.75,232.125,223.25,75.51030508157034,79.63771110295559,23517354.886454374,24091702.0,39430312.59528056,24217801.9,9005291.204719437
257.0,257.0,255.5,257.0,19652648,249.17857142857142,250.0744639254791,5.204419731028111,4.651712809046795,71.43851719664042,100.0,93.21120689655173,258.2468613135504,247.375,236.50313868644957,251.5,242.25,232.5,223.25,87.01958348800473,79.60718430185761,23002060.634927124,24123230.14285714,38181405.87069007,23517947.85,8854489.829309935
260.0,263.0,259.5,261.5,37864191,250.42857142857142,251.59786873541523,5.662512038523829,4.853872654942202,75.51353478697573,93.47826086956522,96.78442028985506,260.5334682853504,248.4,236.26653171464957,254.75,245.25,232.0,223.25,98.52886189443912,87.01958348800473,24983678.016936842,25404945.92857143,40028418.3601136,24068330.8,8108243.239886405
264.0,266.0,263.5,264.5,38006795,252.07142857142858,253.31815290402653,6.196202455638456,5.1223386150814525,77.78871520976087,94.23076923076923,95.9030100334448,263.1125672499433,249.6,236.08743275005668,258.25,249.25,231.625,223.25,100.0,95.18281512748128,26720093.6146786,26506139.214285713,41689772.03135438,25244720.1,8799668.168645624
269.0,269.5,263.5,264.5,44658699,253.67857142857142,254.80906585015634,6.5437239795244295,5.406615687970048,77.78871520976088,82.75862068965517,90.1558835966632,265.2797062383356,250.725,236.1702937616644,260.25,251.75,231.875,223.25,100.0,99.5096206314797,29111907.666054785,28700828.14285714,44869492.10735983,26328856.5,7788220.892640177
266.5,267.5,265.0,266.0,24967393,255.14285714285714,256.3011904034688,6.861084444340804,5.6975094392442,78.92427905438394,85.71428571428571,87.56789187823671,267.58633397236395,251.75,235.91366602763603,260.25,251.75,231.75,223.25,100.0,100.0,28559305.710580815,28468441.214285713,44818863.84808944,26268251.05,7717638.251910564
266.5,268.0,266.0,268.0,25336847,256.75,257.86103168300633,7.191083846184512,5.996224320632263,80.36565637166186,93.61702127659575,87.36330922684556,270.0499895572245,252.725,235.4000104427755,260.25,252.5,231.75,223.25,100.0,100.0,28129644.54917004,27754597.714285713,44879137.643442184,26388520.05,7897902.456557818
270.0,270.0,267.5,269.0,26449755,258.39285714285717,259.3462274586055,7.447452792401805,6.286470014986172,81.06302210521905,95.74468085106383,91.6919959473151,272.0285130155129,254.1,236.17148698448707,260.5,254.0,231.75,223.25,100.0,100.0,27905659.27594737,27922076.42857143,44930305.36880531,26750445.1,8570584.831194691
268.5,269.0,267.0,267.5,32386724,259.89285714285717,260.43339713079143,7.44378227684669,6.517932467358276,76.66442636747409,87.17948717948718,92.18039643571558,273.4943506152705,255.275,237.05564938472952,262.0,254.0,232.375,223.75,90.34851948536868,96.78283982845623,28503134.572487723,28453605.07142857,45421977.26286332,27373772.8,9325568.337136682
262.0,263.0,257.5,260.0,47518804,260.39285714285717,260.3756108466859,6.757786490849412,6.565903272056503,59.32966577813644,47.36842105263158,76.76419636106087,273.3200098376771,256.2,239.07999016232287,262.75,254.75,232.375,223.75,57.01518615203536,82.45456854580135,31038557.162822694,28620318.14285714,48615579.6477858,28620208.55,8624837.452214208
260.0,262.0,258.5,259.5,31126618,260.7857142857143,260.25886273379444,6.103427553206501,6.473408128286503,58.38191163186798,44.73684210526316,59.761583445793974,272.8773149536641,257.075,241.27268504633588,263.75,255.0,234.375,224.25,23.68185281870203,57.01518615203536,31050298.60777967,29246814.14285714,48257865.21729067,29479886.75,10701908.282709327
260.0,260.5,258.0,259.0,33799419,261.14285714285717,260.09101436928853,5.481312402025253,6.274988983034254,57.39454355655934,42.10526315789474,44.73684210526316,272.59481125015384,257.75,242.90518874984616,263.75,255.0,236.125,226.0,0.0,26.899012990245797,31416847.99340905,29814634.5,48623578.54818181,29758817.2,10894055.851818189
261.5,262.5,258.5,259.0,27091394,261.64285714285717,259.9455457867167,4.931435147942807,6.006278216015965,57.39454355655935,42.10526315789474,42.98245614035088,272.10662424953,258.425,244.74337575047,263.75,255.0,238.875,227.5,5.2699264833876376e-15,7.893950939567344,30840120.794287845,29971388.35714286,48058526.704850525,29346854.1,10635181.495149478
262.0,265.0,260.5,265.0,29840246,262.57142857142856,260.6194730151545,4.923053422972828,5.789633257407338,65.51199130699692,68.75,50.98684210526316,272.02359051852545,259.375,246.72640948147458,263.75,255.0,239.25,227.5,11.432149773588854,3.8107165911962864,30706804.155049466,31135109.64285714,48182122.671746105,29633613.75,11085104.828253891
