datetime,open,high,low,close,volume
2018-04-12,35.58689880371094,35.704734802246094,35.35122299194336,35.35122299194336,4640057
2018-04-13,35.46906280517578,35.704734802246094,35.35122299194336,35.46906280517578,3483496
2018-04-16,35.58689880371094,35.704734802246094,35.11554718017578,35.11554718017578,3297128
2018-04-17,35.2333869934082,35.35122299194336,34.64419937133789,34.64419937133789,6263184
2018-04-18,34.76203536987305,35.2333869934082,34.64419937133789,34.76203536987305,3730154
2018-04-19,34.997711181640625,35.58689880371094,34.997711181640625,35.2333869934082,5697298
2018-04-20,35.2333869934082,35.58689880371094,34.997711181640625,35.2333869934082,3772974
2018-04-23,35.2333869934082,35.58689880371094,35.11554718017578,35.11554718017578,3373358
2018-04-24,35.35122299194336,35.35122299194336,34.172847747802734,34.290687561035156,8779662
2018-04-25,34.172847747802734,34.172847747802734,33.58366012573242,33.701499938964844,5014018
2018-04-26,34.05501174926758,34.64419937133789,33.465824127197266,33.465824127197266,7047535
2018-04-27,33.8193359375,33.93717575073242,33.34798812866211,33.701499938964844,6768457
2018-04-30,34.8798713684082,35.822574615478516,34.76203536987305,35.58689880371094,11063991
2018-05-02,35.704734802246094,35.94041061401367,35.35122299194336,35.46906280517578,5263753
2018-05-03,35.46906280517578,35.704734802246094,35.2333869934082,35.35122299194336,3765526
2018-05-04,35.46906280517578,35.58689880371094,35.11554718017578,35.35122299194336,4418491
2018-05-07,35.46906280517578,35.822574615478516,35.11554718017578,35.2333869934082,4829066
2018-05-08,35.2333869934082,35.58689880371094,35.11554718017578,35.46906280517578,2660351
2018-05-09,35.58689880371094,36.05824661254883,35.35122299194336,35.35122299194336,4546842
2018-05-10,35.58689880371094,35.58689880371094,35.2333869934082,35.2333869934082,4098490
2018-05-11,35.58689880371094,35.704734802246094,35.11554718017578,35.2333869934082,3409376
2018-05-14,35.2333869934082,35.2333869934082,34.172847747802734,34.52635955810547,5305113
2018-05-15,34.76203536987305,35.11554718017578,34.64419937133789,34.8798713684082,4241744
2018-05-16,34.8798713684082,34.997711181640625,34.52635955810547,34.8798713684082,2888483
2018-05-17,34.8798713684082,34.997711181640625,34.64419937133789,34.64419937133789,4192932
2018-05-18,34.64419937133789,35.11554718017578,34.64419937133789,35.11554718017578,3881118
2018-05-21,35.35122299194336,35.58689880371094,35.2333869934082,35.58689880371094,4928922
2018-05-22,36.7652702331543,37.23662185668945,36.293922424316406,36.293922424316406,16895634
2018-05-23,36.7652702331543,36.88311004638672,35.94041061401367,35.94041061401367,6438315
2018-05-24,36.05824661254883,36.41175842285156,35.822574615478516,35.94041061401367,6315370
2018-05-25,35.94041061401367,36.17608642578125,35.58689880371094,35.58689880371094,3289801
2018-05-28,35.704734802246094,36.529598236083984,35.58689880371094,36.17608642578125,4511706
2018-05-29,36.17608642578125,36.17608642578125,35.2333869934082,35.46906280517578,5523586
2018-05-30,35.46906280517578,35.46906280517578,34.64419937133789,34.76203536987305,6771422
2018-05-31,34.997711181640625,35.11554718017578,34.52635955810547,34.997711181640625,5696854
2018-06-01,34.8798713684082,35.2333869934082,34.64419937133789,35.11554718017578,2535686
2018-06-04,35.35122299194336,35.35122299194336,34.997711181640625,35.2333869934082,4772601
2018-06-05,35.35122299194336,35.35122299194336,35.11554718017578,35.35122299194336,3285154
2018-06-06,35.35122299194336,35.58689880371094,35.11554718017578,35.2333869934082,2939464
2018-06-07,35.35122299194336,35.46906280517578,34.997711181640625,35.2333869934082,3291097
2018-06-08,35.2333869934082,35.2333869934082,34.76203536987305,34.8798713684082,3982521
2018-06-11,34.8798713684082,34.997711181640625,34.40852355957031,34.52635955810547,4410728
2018-06-12,34.52635955810547,35.2333869934082,34.52635955810547,34.76203536987305,2517064
2018-06-13,34.8798713684082,35.11554718017578,34.64419937133789,34.76203536987305,2163441
2018-06-14,34.76203536987305,34.997711181640625,34.64419937133789,34.76203536987305,2685946
2018-06-15,34.997711181640625,34.997711181640625,34.64419937133789,34.8798713684082,2360083
2018-06-19,34.76203536987305,34.76203536987305,34.290687561035156,34.290687561035156,4383980
2018-06-20,34.290687561035156,34.40852355957031,33.701499938964844,33.8193359375,6578777
2018-06-21,33.93717575073242,34.05501174926758,33.58366012573242,33.58366012573242,3743073
2018-06-22,33.58366012573242,33.58366012573242,33.23014831542969,33.23014831542969,5270431
2018-06-25,33.23014831542969,33.34798812866211,32.52312469482422,32.52312469482422,5583706
2018-06-26,32.28744888305664,32.40528869628906,31.10907554626465,31.344751358032227,9249970
2018-06-27,31.580425262451172,31.69826316833496,30.755563735961914,30.755563735961914,7274950
2018-06-28,30.637727737426758,30.637727737426758,30.1663761138916,30.51988983154297,7384504
2018-06-29,30.637727737426758,30.873401641845703,30.40205192565918,30.637727737426758,7312080
2018-07-02,30.991239547729492,31.69826316833496,30.991239547729492,31.462589263916016,6464567
2018-07-03,31.580425262451172,31.69826316833496,30.991239547729492,31.10907554626465,4560451
2018-07-04,31.10907554626465,31.226913452148438,30.755563735961914,30.873401641845703,1532024
2018-07-05,31.10907554626465,31.10907554626465,30.40205192565918,30.40205192565918,2990686
2018-07-06,30.637727737426758,30.755563735961914,30.048540115356445,30.28421401977539,4181980
2018-07-09,30.40205192565918,30.51988983154297,30.1663761138916,30.28421401977539,3960220
2018-07-10,30.51988983154297,30.755563735961914,30.40205192565918,30.637727737426758,2274441
2018-07-11,30.637727737426758,31.226913452148438,30.40205192565918,30.873401641845703,3172882
2018-07-12,30.991239547729492,31.10907554626465,30.1663761138916,30.40205192565918,4894552
2018-07-13,30.637727737426758,30.873401641845703,30.51988983154297,30.873401641845703,2049293
2018-07-16,31.10907554626465,31.10907554626465,30.637727737426758,30.637727737426758,1778582
2018-07-17,30.755563735961914,31.10907554626465,30.637727737426758,31.10907554626465,3343730
2018-07-18,31.344751358032227,31.580425262451172,31.10907554626465,31.580425262451172,3545683
2018-07-19,31.580425262451172,31.69826316833496,31.344751358032227,31.69826316833496,2457542
2018-07-20,31.69826316833496,31.81610107421875,31.344751358032227,31.580425262451172,2328685
2018-07-23,31.462589263916016,31.580425262451172,31.226913452148438,31.344751358032227,2133278
2018-07-24,31.344751358032227,31.933937072753906,31.226913452148438,31.933937072753906,3972321
2018-07-25,31.933937072753906,32.05177688598633,31.69826316833496,31.69826316833496,2114695
2018-07-26,31.69826316833496,32.169612884521484,31.580425262451172,32.05177688598633,2678287
2018-07-27,32.05177688598633,32.52312469482422,31.81610107421875,32.52312469482422,3034842
2018-07-30,32.52312469482422,32.87663650512695,32.169612884521484,32.40528869628906,4244167
2018-07-31,32.40528869628906,32.7588005065918,32.169612884521484,32.64096450805664,2031854
2018-08-01,32.64096450805664,33.701499938964844,32.64096450805664,33.34798812866211,4951926
2018-08-02,33.23014831542969,33.34798812866211,32.64096450805664,32.64096450805664,4374535
2018-08-03,32.7588005065918,32.994476318359375,32.7588005065918,32.994476318359375,1763798
2018-08-06,33.23014831542969,34.172847747802734,32.87663650512695,33.93717575073242,6451942
2018-08-07,33.58366012573242,34.172847747802734,33.465824127197266,33.8193359375,4570127
2018-08-08,33.8193359375,33.93717575073242,32.994476318359375,33.34798812866211,4342239
2018-08-09,33.58366012573242,33.58366012573242,33.11231231689453,33.465824127197266,1838822
2018-08-10,33.34798812866211,33.34798812866211,32.52312469482422,32.7588005065918,3737037
2018-08-13,32.40528869628906,32.52312469482422,31.462589263916016,31.69826316833496,4122615
2018-08-14,31.81610107421875,32.05177688598633,31.580425262451172,31.81610107421875,2610511
2018-08-15,31.81610107421875,31.933937072753906,31.226913452148438,31.344751358032227,2952194
2018-08-16,30.873401641845703,31.344751358032227,30.51988983154297,31.344751358032227,4306581
2018-08-17,31.344751358032227,31.344751358032227,30.637727737426758,30.637727737426758,3919158
2018-08-20,30.755563735961914,31.462589263916016,30.637727737426758,30.873401641845703,3488586
2018-08-21,30.873401641845703,31.81610107421875,30.873401641845703,31.69826316833496,2880442
2018-08-22,31.69826316833496,32.169612884521484,31.69826316833496,32.169612884521484,2599865
2018-08-23,32.169612884521484,32.169612884521484,31.69826316833496,31.933937072753906,2031493
2018-08-24,31.81610107421875,31.933937072753906,31.462589263916016,31.462589263916016,2910547
2018-08-27,31.580425262451172,31.81610107421875,31.462589263916016,31.580425262451172,2360762
2018-08-28,31.81610107421875,31.933937072753906,31.462589263916016,31.933937072753906,7024320
2018-08-29,31.550966262817383,32.41707229614258,31.427236557006836,32.169612884521484,7186006
2018-08-30,32.169612884521484,32.29334259033203,31.67469596862793,31.798425674438477,3066194
2018-08-31,31.92215347290039,32.29334259033203,31.798425674438477,32.29334259033203,2955643
2018-09-03,32.169612884521484,32.29334259033203,31.92215347290039,31.92215347290039,1935716
2018-09-04,32.04588317871094,32.169612884521484,31.67469596862793,31.92215347290039,1848666
2018-09-05,31.798425674438477,31.798425674438477,31.427236557006836,31.427236557006836,2321685
2018-09-06,31.427236557006836,31.550966262817383,31.179779052734375,31.179779052734375,2294710
2018-09-07,31.179779052734375,31.303508758544922,30.437402725219727,30.561132431030273,4010049
2018-09-10,30.68486213684082,30.68486213684082,29.942485809326172,29.942485809326172,3976256
2018-09-11,30.06621551513672,30.437402725219727,30.06621551513672,30.437402725219727,2243662
2018-09-12,30.68486213684082,30.808591842651367,30.06621551513672,30.189943313598633,2788251
2018-09-13,30.189943313598633,30.808591842651367,30.189943313598633,30.561132431030273,2700535
2018-09-14,30.68486213684082,30.808591842651367,30.313674926757812,30.68486213684082,2087147
2018-09-17,30.68486213684082,30.68486213684082,30.189943313598633,30.313674926757812,1479661
2018-09-18,30.313674926757812,30.561132431030273,30.189943313598633,30.313674926757812,1749416
2018-09-19,30.561132431030273,31.550966262817383,30.437402725219727,31.427236557006836,4557365
2018-09-20,31.550966262817383,31.550966262817383,30.93231964111328,31.179779052734375,2022306
2018-09-21,31.179779052734375,31.550966262817383,31.179779052734375,31.550966262817383,2424438
2018-09-25,31.550966262817383,32.04588317871094,31.550966262817383,31.92215347290039,2161919
2018-09-26,31.92215347290039,32.04588317871094,31.550966262817383,31.92215347290039,1449463
2018-09-27,31.798425674438477,32.41707229614258,31.67469596862793,32.29334259033203,4547113
2018-09-28,32.169612884521484,32.29334259033203,31.67469596862793,31.67469596862793,3062422
2018-10-01,31.92215347290039,32.41707229614258,31.67469596862793,32.29334259033203,2106122
2018-10-02,32.29334259033203,32.29334259033203,31.798425674438477,32.04588317871094,2208490
2018-10-03,32.169612884521484,32.169612884521484,31.67469596862793,31.798425674438477,1443401
2018-10-04,31.67469596862793,32.04588317871094,31.427236557006836,31.67469596862793,2724753
2018-10-05,31.427236557006836,31.67469596862793,30.68486213684082,30.808591842651367,3183489
2018-10-08,30.68486213684082,31.427236557006836,30.68486213684082,30.808591842651367,2553342
2018-10-09,31.056049346923828,31.427236557006836,30.93231964111328,31.056049346923828,2220684
2018-10-11,29.942485809326172,30.189943313598633,28.457735061645508,28.581464767456055,10335189
2018-10-12,28.581464767456055,29.32383918762207,28.210275650024414,28.952651977539062,5538450
2018-10-15,28.952651977539062,29.200109481811523,28.70519256591797,29.07638168334961,2616442
2018-10-16,29.32383918762207,29.695026397705078,28.952651977539062,29.07638168334961,2247737
2018-10-17,29.447568893432617,29.571298599243164,28.952651977539062,28.952651977539062,1885626
2018-10-18,29.07638168334961,30.68486213684082,29.07638168334961,30.06621551513672,6080772
2018-10-19,29.942485809326172,30.561132431030273,29.447568893432617,30.561132431030273,4237016
2018-10-22,30.06621551513672,30.561132431030273,29.695026397705078,30.189943313598633,3339954
2018-10-23,30.06621551513672,30.189943313598633,29.32383918762207,29.32383918762207,3140149
2018-10-24,29.32383918762207,29.818756103515625,28.828922271728516,29.32383918762207,3881162
2018-10-25,28.457735061645508,28.70519256591797,28.0865478515625,28.210275650024414,5848458
2018-10-26,28.581464767456055,28.828922271728516,27.96281623840332,27.96281623840332,3361941
2018-10-29,27.96281623840332,28.0865478515625,27.467899322509766,27.591630935668945,3671042
2018-10-30,27.71535873413086,28.0865478515625,27.591630935668945,28.0865478515625,1911122
2018-10-31,28.173503875732422,28.669952392578125,28.04939079284668,28.29761505126953,5328697
2018-11-01,28.04939079284668,28.29761505126953,27.801166534423828,27.925277709960938,4089948
2018-11-02,28.04939079284668,28.29761505126953,27.925277709960938,28.173503875732422,2796362
2018-11-05,28.173503875732422,28.545839309692383,28.04939079284668,28.29761505126953,4348178
2018-11-06,28.29761505126953,28.29761505126953,27.925277709960938,28.04939079284668,2650373
2018-11-07,28.173503875732422,28.29761505126953,27.925277709960938,28.04939079284668,3187189
2018-11-08,28.29761505126953,28.42172622680664,28.04939079284668,28.29761505126953,3181469
2018-11-09,28.29761505126953,28.29761505126953,27.925277709960938,27.925277709960938,2819580
2018-11-12,28.173503875732422,28.545839309692383,28.04939079284668,28.173503875732422,2412197
2018-11-13,28.04939079284668,28.545839309692383,27.801166534423828,28.29761505126953,3618049
2018-11-14,28.545839309692383,29.04228973388672,28.173503875732422,29.04228973388672,6079908
2018-11-15,29.04228973388672,29.29051399230957,28.918176651000977,29.04228973388672,3806444
2018-11-16,29.166400909423828,29.166400909423828,28.669952392578125,29.04228973388672,3521433
2018-11-19,29.04228973388672,29.04228973388672,28.794063568115234,29.04228973388672,1811121
2018-11-20,28.918176651000977,29.04228973388672,28.669952392578125,28.918176651000977,2583732
2018-11-21,28.794063568115234,29.41462516784668,28.545839309692383,29.04228973388672,5348749
2018-11-22,29.166400909423828,29.29051399230957,28.669952392578125,28.794063568115234,4407963
2018-11-23,28.669952392578125,28.794063568115234,28.42172622680664,28.42172622680664,4209553
2018-11-26,28.545839309692383,29.29051399230957,28.545839309692383,28.918176651000977,5265419
2018-11-27,28.794063568115234,29.166400909423828,28.42172622680664,29.166400909423828,7243623
2018-11-28,28.918176651000977,30.40752410888672,28.918176651000977,30.159299850463867,12934950
2018-11-29,30.40752410888672,30.655750274658203,29.662851333618164,29.786962509155273,7299383
2018-11-30,29.538738250732422,29.538738250732422,28.918176651000977,28.918176651000977,26494832
2018-12-03,29.41462516784668,30.035188674926758,29.41462516784668,29.662851333618164,15494809
2018-12-04,29.786962509155273,30.53163719177246,29.662851333618164,30.40752410888672,12543285
2018-12-05,29.786962509155273,30.53163719177246,29.786962509155273,30.28341293334961,6690426
2018-12-06,30.28341293334961,30.28341293334961,29.29051399230957,29.538738250732422,6990528
2018-12-07,29.662851333618164,30.035188674926758,29.662851333618164,29.786962509155273,3043070
2018-12-10,29.786962509155273,29.911075592041016,29.166400909423828,29.29051399230957,5289748
2018-12-11,29.662851333618164,30.159299850463867,29.662851333618164,29.911075592041016,6184540
2018-12-12,30.035188674926758,30.159299850463867,29.786962509155273,30.159299850463867,3463611
2018-12-13,30.159299850463867,31.400423049926758,30.035188674926758,31.028087615966797,10597914
2018-12-14,30.903974533081055,31.028087615966797,30.28341293334961,31.028087615966797,4487728
2018-12-17,30.903974533081055,32.0209846496582,30.903974533081055,31.896873474121094,9039597
2018-12-18,31.5245361328125,31.77276039123535,31.028087615966797,31.028087615966797,5669556
2018-12-19,31.27631187438965,31.5245361328125,30.779861450195312,31.152198791503906,4312807
2018-12-20,31.028087615966797,31.27631187438965,30.28341293334961,30.53163719177246,3970687
2018-12-21,30.28341293334961,30.53163719177246,29.662851333618164,29.911075592041016,7446757
2018-12-24,29.911075592041016,30.28341293334961,29.911075592041016,30.159299850463867,1496681
2018-12-25,29.662851333618164,29.786962509155273,29.166400909423828,29.41462516784668,4535758
2018-12-26,29.538738250732422,29.786962509155273,29.29051399230957,29.29051399230957,1603512
2018-12-27,29.786962509155273,30.035188674926758,29.538738250732422,29.786962509155273,2983118
2018-12-28,29.911075592041016,30.035188674926758,29.41462516784668,29.538738250732422,3093696
2019-01-02,29.911075592041016,29.911075592041016,29.41462516784668,29.538738250732422,2059421
2019-01-03,29.538738250732422,29.786962509155273,29.29051399230957,29.41462516784668,2033823
2019-01-04,29.29051399230957,29.29051399230957,28.29761505126953,28.794063568115234,4974404
2019-01-07,29.29051399230957,29.662851333618164,29.04228973388672,29.662851333618164,3159260
2019-01-08,29.662851333618164,29.786962509155273,29.41462516784668,29.41462516784668,1759129
2019-01-09,29.662851333618164,30.035188674926758,29.662851333618164,29.911075592041016,3780532
2019-01-10,29.911075592041016,29.911075592041016,29.538738250732422,29.786962509155273,1211211
2019-01-11,30.159299850463867,30.28341293334961,29.538738250732422,29.662851333618164,2645179
2019-01-14,29.662851333618164,29.786962509155273,29.166400909423828,29.166400909423828,2328121
2019-01-15,29.41462516784668,30.035188674926758,29.29051399230957,30.035188674926758,3452478
2019-01-16,30.035188674926758,30.035188674926758,29.662851333618164,29.786962509155273,2477058
2019-01-17,29.786962509155273,29.911075592041016,29.538738250732422,29.786962509155273,1777001
2019-01-18,29.911075592041016,30.159299850463867,29.786962509155273,29.911075592041016,1424400
2019-01-21,30.159299850463867,30.159299850463867,29.911075592041016,29.911075592041016,1771256
2019-01-22,29.911075592041016,30.035188674926758,29.786962509155273,30.035188674926758,1346997
2019-01-23,29.911075592041016,29.911075592041016,29.538738250732422,29.538738250732422,1503640
2019-01-24,29.786962509155273,29.911075592041016,29.662851333618164,29.786962509155273,1037427
2019-01-25,29.786962509155273,30.035188674926758,29.786962509155273,29.911075592041016,1354280
2019-01-28,29.911075592041016,30.035188674926758,29.786962509155273,29.911075592041016,1521458
2019-01-29,29.786962509155273,30.035188674926758,29.786962509155273,29.911075592041016,1919560
2019-01-30,29.911075592041016,30.035188674926758,29.662851333618164,29.662851333618164,2697992
2019-02-11,29.662851333618164,29.911075592041016,29.538738250732422,29.662851333618164,3546178
2019-02-12,29.662851333618164,29.786962509155273,29.41462516784668,29.538738250732422,2970769
2019-02-13,29.662851333618164,29.786962509155273,29.29051399230957,29.41462516784668,2315527
2019-02-14,29.41462516784668,29.786962509155273,29.29051399230957,29.538738250732422,4359147
2019-02-15,29.662851333618164,29.786962509155273,29.41462516784668,29.41462516784668,4691969
2019-02-18,29.538738250732422,29.662851333618164,29.41462516784668,29.41462516784668,2248862
2019-02-19,29.538738250732422,29.786962509155273,29.538738250732422,29.538738250732422,2623197
2019-02-20,29.662851333618164,29.786962509155273,29.538738250732422,29.786962509155273,4170348
2019-02-21,29.786962509155273,30.53163719177246,29.786962509155273,30.40752410888672,7696859
2019-02-22,30.28341293334961,30.40752410888672,30.035188674926758,30.159299850463867,3517272
2019-02-25,30.159299850463867,30.655750274658203,30.159299850463867,30.40752410888672,6218828
2019-02-26,30.53163719177246,31.27631187438965,30.53163719177246,31.028087615966797,7697413
2019-02-27,31.152198791503906,31.400423049926758,30.779861450195312,30.903974533081055,8740849
2019-03-04,30.903974533081055,31.152198791503906,30.655750274658203,30.779861450195312,5902958
2019-03-05,30.655750274658203,30.779861450195312,30.159299850463867,30.28341293334961,3508877
2019-03-06,30.28341293334961,30.53163719177246,30.28341293334961,30.40752410888672,1890493
2019-03-07,30.28341293334961,30.53163719177246,30.035188674926758,30.159299850463867,1721940
2019-03-08,30.159299850463867,30.40752410888672,30.035188674926758,30.159299850463867,2568852
2019-03-11,30.40752410888672,30.53163719177246,30.159299850463867,30.28341293334961,2901444
2019-03-12,30.53163719177246,30.655750274658203,30.40752410888672,30.53163719177246,2237627
2019-03-13,30.53163719177246,30.53163719177246,30.159299850463867,30.28341293334961,1852276
2019-03-14,30.28341293334961,30.40752410888672,29.911075592041016,29.911075592041016,3398449
2019-03-15,30.035188674926758,30.28341293334961,29.911075592041016,30.28341293334961,4293652
2019-03-18,30.28341293334961,30.28341293334961,30.035188674926758,30.159299850463867,2541005
2019-03-19,30.159299850463867,30.28341293334961,30.035188674926758,30.159299850463867,1805142
2019-03-20,30.159299850463867,30.40752410888672,30.035188674926758,30.159299850463867,2794596
2019-03-21,30.159299850463867,30.28341293334961,30.159299850463867,30.159299850463867,2087359
2019-03-22,30.159299850463867,30.40752410888672,30.159299850463867,30.40752410888672,2843782
2019-03-25,30.035188674926758,30.035188674926758,29.538738250732422,29.538738250732422,6719308
2019-03-26,29.786962509155273,29.786962509155273,29.166400909423828,29.41462516784668,7123739
2019-03-27,29.41462516784668,29.41462516784668,28.918176651000977,29.04228973388672,4697400
2019-03-28,29.04228973388672,29.29051399230957,28.794063568115234,29.04228973388672,2929516
2019-03-29,29.166400909423828,29.662851333618164,29.04228973388672,29.662851333618164,3952109
2019-04-01,29.662851333618164,29.786962509155273,29.29051399230957,29.41462516784668,3599446
2019-04-02,29.538738250732422,29.662851333618164,29.41462516784668,29.538738250732422,2442946
2019-04-03,29.786962509155273,29.786962509155273,29.538738250732422,29.786962509155273,3421010
2019-04-08,29.786962509155273,30.035188674926758,29.786962509155273,29.911075592041016,3808739
2019-04-09,29.911075592041016,29.911075592041016,29.786962509155273,29.911075592041016,2033271
2019-04-10,29.786962509155273,29.911075592041016,29.786962509155273,29.911075592041016,1886187
2019-04-11,29.911075592041016,30.53163719177246,29.911075592041016,30.28341293334961,4216029
2019-04-12,30.28341293334961,30.40752410888672,30.159299850463867,30.28341293334961,2976369
2019-04-15,30.53163719177246,31.5245361328125,30.40752410888672,31.27631187438965,14420003
2019-04-16,31.5245361328125,31.77276039123535,31.27631187438965,31.400423049926758,7788252
2019-04-17,31.5245361328125,31.64864730834961,31.27631187438965,31.5245361328125,6742807
2019-04-18,31.5245361328125,31.77276039123535,30.903974533081055,31.27631187438965,6956471
2019-04-19,31.5245361328125,32.26921081542969,31.400423049926758,32.14509963989258,11436078
2019-04-22,32.517433166503906,33.7585563659668,32.3933219909668,33.013885498046875,12687912
2019-04-23,33.013885498046875,33.38622283935547,32.3933219909668,33.38622283935547,7417487
2019-04-24,33.51033401489258,33.7585563659668,32.64154815673828,32.76565933227539,5952418
2019-04-25,32.76565933227539,33.38622283935547,32.76565933227539,33.262107849121094,5006165
2019-04-26,33.137996673583984,33.137996673583984,32.64154815673828,33.013885498046875,3016186
2019-04-29,33.137996673583984,33.38622283935547,32.8897705078125,33.262107849121094,4045622
2019-04-30,33.51033401489258,33.7585563659668,33.262107849121094,33.63444519042969,5210279
2019-05-02,33.7585563659668,34.13089370727539,33.63444519042969,34.13089370727539,7505600
2019-05-03,34.13089370727539,34.255008697509766,33.63444519042969,34.00678253173828,5523483
2019-05-06,33.137996673583984,33.137996673583984,32.0209846496582,32.3933219909668,12673277
2019-05-07,32.64154815673828,32.76565933227539,32.26921081542969,32.26921081542969,6442389
2019-05-08,31.64864730834961,32.3933219909668,31.27631187438965,32.14509963989258,5962080
2019-05-09,31.896873474121094,32.0209846496582,31.152198791503906,31.27631187438965,6456540
