datetime,open,high,low,close,volume,order_type,side,open_price,cost,from_position,profit,return_rate,size
2020-04-02 14:00:00,363.0,369.6,362.04,367.38,856532,,,,,,,,
2020-04-02 15:00:00,367.265,367.9499,364.0101,367.21,428904,,,,,,,,
2020-04-02 16:00:00,367.25,368.175,366.51,367.24,282372,,,,,,,,
2020-04-02 17:00:00,367.3,368.9,363.7,365.06,396863,,,,,,,,
2020-04-02 18:00:00,364.76,365.3492,360.39,364.94,538233,,,,,,,,
2020-04-02 19:00:00,365.1,370.99,364.138,370.13,923806,,,,,,,,
2020-04-02 20:00:00,370.08,370.08,370.08,370.08,46644,,,,,,,,
2020-04-03 13:00:00,367.47,370.9,365.43,367.32,494246,,,,,,,,
2020-04-03 14:00:00,367.54,368.34,361.426,363.0885,829153,,,,,,,,
2020-04-03 15:00:00,363.24,364.35,359.22,361.7925,610513,,,,,,,,
2020-04-03 16:00:00,361.79,362.58,358.725,360.385,584387,,,,,,,,
2020-04-03 17:00:00,360.45,361.8928,357.82,359.8046,397850,,,,,,,,
2020-04-03 18:00:00,359.48,361.2953,357.51,360.98,422043,,,,,,,,
2020-04-03 19:00:00,360.86,363.05,359.17,361.76,804627,,,,,,,,
2020-04-03 20:00:00,361.76,361.76,361.76,361.76,107902,,,,,,,,
2020-04-06 13:00:00,365.22,374.5558,361.71,373.7951,1251149,,,,,,,,
2020-04-06 14:00:00,373.99,374.7,367.7,370.1,1232905,,,,,,,,
2020-04-06 15:00:00,370.05,372.45,369.77,371.44,634541,,,,,,,,
2020-04-06 16:00:00,371.57,374.1,370.51,373.2887,707830,,,,,,,,
2020-04-06 17:00:00,373.11,375.23,371.0,374.72,474259,,,,,,,,
2020-04-06 18:00:00,374.71,376.75,372.5,376.65,527455,,,,,,,,
2020-04-06 19:00:00,376.61,380.29,374.1,379.92,2286550,,,,,,,,
2020-04-06 20:00:00,379.96,379.96,377.0,377.0,200404,,,,,,,,
2020-04-07 13:00:00,380.0,381.33,375.2963,376.5,1255742,,,,,,,,
2020-04-07 14:00:00,376.6,376.8,369.34,372.725,1500514,,,,,,,,
2020-04-07 15:00:00,372.8978,377.1,370.97,376.04,800231,,,,,,,,
2020-04-07 16:00:00,376.0,380.59,375.56,379.9975,992328,,,,,,,,
2020-04-07 17:00:00,380.04,380.31,375.1,376.0,504430,,,,,,,,
2020-04-07 18:00:00,375.95,376.03,372.75,372.89,649854,,,,,,,,
2020-04-07 19:00:00,372.87,375.95,371.165,372.28,893863,,,,,,,,
2020-04-07 20:00:00,372.28,372.28,371.0,371.0,41432,,,,,,,,
2020-04-08 13:00:00,374.01,378.39,372.28,375.07,564323,,,,,,,,
2020-04-08 14:00:00,375.29,377.5794,369.72,373.42,1052046,,,,,,,,
2020-04-08 15:00:00,373.35,374.56,371.5,372.28,559228,,,,,,,,
2020-04-08 16:00:00,372.235,373.8891,370.03,372.2,1129885,,,,,,,,
2020-04-08 17:00:00,372.3,373.4899,369.98,370.47,484722,,,,,,,,
2020-04-08 18:00:00,370.5,373.0,369.5,370.2597,784488,,,,,,,,
2020-04-08 19:00:00,370.29,371.9666,368.31,371.24,1569990,,,,,,,,
2020-04-08 20:00:00,371.12,371.48,370.74,371.0,25026,,,,,,,,
2020-04-09 13:00:00,371.06,371.44,365.99,366.1432,1044381,,,,,,,,
2020-04-09 14:00:00,366.213,368.7099,363.93,367.315,1422263,,,,,,,,
2020-04-09 15:00:00,367.43,369.25,363.03,368.995,1103162,,,,,,,,
2020-04-09 16:00:00,369.0215,371.27,368.445,371.14,730377,,,,,,,,
2020-04-09 17:00:00,371.44,372.1,369.695,371.546,488740,,,,,,,,
2020-04-09 18:00:00,371.4236,371.58,367.2236,368.32,574522,,,,,,,,
2020-04-09 19:00:00,368.18,371.39,367.66,370.89,1263095,,,,,,,,
2020-04-09 20:00:00,370.72,371.45,370.72,371.45,198196,,,,,,,,
2020-04-13 13:00:00,371.31,381.69,367.72,380.0,1286379,,,,,,,,
2020-04-13 14:00:00,380.5,387.36,379.71,383.98,1792722,,,,,,,,
2020-04-13 15:00:00,383.77,395.6,382.84,393.2597,2102717,,,,,,,,
2020-04-13 16:00:00,393.21,395.88,390.43,394.1,1287961,,,,,,,,
2020-04-13 17:00:00,394.005,395.57,390.79,394.954,759113,,,,,,,,
2020-04-13 18:00:00,394.9201,398.83,393.6767,397.5,1286208,,,,,,,,
2020-04-13 19:00:00,397.5324,400.51,395.76,396.56,2332684,,,,,,,,
2020-04-13 20:00:00,396.72,397.0,396.67,396.998,154008,,,,,,,,
2020-04-14 13:00:00,397.5,404.88,394.8468,402.06,2125387,,,,,,,,
2020-04-14 14:00:00,402.085,410.65,400.22,410.3631,2183869,,,,,,,,
2020-04-14 15:00:00,410.25,411.6013,403.38,410.7843,1940965,,,,,,,,
2020-04-14 16:00:00,410.835,417.381,410.75,414.91,1642772,,,,,,,,
2020-04-14 17:00:00,414.97,416.75,412.03,416.5366,850115,,,,,,,,
2020-04-14 18:00:00,416.581,417.82,414.0,416.76,759966,,,,,,,,
2020-04-14 19:00:00,416.7,417.1441,413.0,413.39,1322900,,,,,,,,
2020-04-14 20:00:00,413.55,413.55,413.55,413.55,27521,,,,,,,,
2020-04-15 13:00:00,413.0,424.0,412.25,419.19,2294160,,,,,,,,
2020-04-15 14:00:00,419.285,430.85,417.5146,429.6025,2794418,,,,,,,,
2020-04-15 15:00:00,429.58,430.98,424.9,429.1328,1323032,,,,,,,,
2020-04-15 16:00:00,429.125,434.12,424.74,427.1,1867533,,,,,,,,
2020-04-15 17:00:00,427.03,432.83,426.89,431.85,1236451,,,,,,,,
2020-04-15 18:00:00,431.9912,434.98,431.11,434.34,1282630,,,,,,,,
2020-04-15 19:00:00,434.32,434.51,424.6939,426.75,2091875,,,,,,,,
2020-04-15 20:00:00,426.75,427.02,426.5,426.75,111708,,,,,,,,
2020-04-16 13:00:00,437.0,443.96,431.61,442.53,2742132,,,,,,,,
2020-04-16 14:00:00,442.775,446.4973,436.77,444.55,2720160,,,,,,,,
2020-04-16 15:00:00,444.58,449.52,443.2844,447.35,2150710,,,,,,,,
2020-04-16 16:00:00,447.35,448.0,438.5,444.2,1908784,,,,,,,,
2020-04-16 17:00:00,444.07,445.0,438.26,439.645,1148656,,,,,,,,
2020-04-16 18:00:00,439.285,442.33,437.6338,437.86,1295944,,,,,,,,
2020-04-16 19:00:00,437.8704,439.8799,433.53,439.17,2493946,,,,,,,,
2020-04-16 20:00:00,439.17,439.17,439.17,439.17,78346,,,,,,,,
2020-04-17 13:00:00,431.0,432.0,420.55,426.29,2656057,,,,,,,,
2020-04-17 14:00:00,426.375,430.33,421.51,422.37,1985915,,,,,,,,
2020-04-17 15:00:00,422.4366,423.9897,415.0,419.74,1987904,,,,,,,,
2020-04-17 16:00:00,419.78,422.17,416.7124,421.26,1042648,,,,,,,,
2020-04-17 17:00:00,421.15,421.95,418.55,418.93,723342,,,,,,,,
2020-04-17 18:00:00,418.82,429.2371,414.695,417.325,1053458,,,,,,,,
2020-04-17 19:00:00,417.29,423.14,417.03,423.05,1969537,,,,,,,,
2020-04-17 20:00:00,422.43,422.96,422.23,422.53,120527,,,,,,,,
2020-04-20 13:00:00,435.17,442.0,430.56,434.0645,2575627,,,,,,,,
2020-04-20 14:00:00,434.28,444.1,434.27,443.07,2772804,,,,,,,,
2020-04-20 15:00:00,443.14,444.49,439.0,441.7001,1257410,,,,,,,,
2020-04-20 16:00:00,441.7,442.8,437.76,438.9285,915367,,,,,,,,
2020-04-20 17:00:00,438.855,440.43,435.18,439.66,919940,,,,,,,,
2020-04-20 18:00:00,439.515,441.48,437.0,437.32,1043381,,,,,,,,
2020-04-20 19:00:00,437.505,439.049,433.27,437.38,2215677,,,,,,,,
2020-04-20 20:00:00,437.49,437.72,437.49,437.49,157246,,,,,,,,
2020-04-21 13:00:00,444.77,447.0,433.44,436.8154,2587148,,,,,,,,
2020-04-21 14:00:00,436.9,441.3,425.6,428.68,2624758,,,,,,,,
2020-04-21 15:00:00,428.85,432.93,426.0,432.7516,2007649,,,,,,,,
2020-04-21 16:00:00,432.84,433.44,427.57,430.76,1297546,,,,,,,,
2020-04-21 17:00:00,430.61,436.7,430.6032,433.45,1804129,,,,,,,,
2020-04-21 18:00:00,433.48,441.4961,432.33,439.035,2416674,,,,,,,,
2020-04-21 19:00:00,439.05,443.81,428.73,434.31,4373541,,,,,,,,
2020-04-21 20:00:00,433.83,470.0,428.52,470.0,430624,,,,,,,,
2020-04-22 13:00:00,429.725,433.0,413.0,422.8,5636393,,,,,,,,
2020-04-22 14:00:00,423.41,429.5,417.0,426.185,4359169,,,,,,,,
2020-04-22 15:00:00,426.2399,429.9,422.01,424.77,2354285,,,,,,,,
2020-04-22 16:00:00,424.84,426.0,420.0,420.635,1555187,,,,,,,,
2020-04-22 17:00:00,420.75,424.89,419.61,423.3822,1511128,,,,,,,,
2020-04-22 18:00:00,423.369,427.5,423.07,424.4688,1641919,,,,,,,,
2020-04-22 19:00:00,424.6699,425.07,419.65,421.24,2549352,,,,,,,,
2020-04-22 20:00:00,421.42,421.42,421.0,421.0,107639,,,,,,,,
2020-04-23 13:00:00,419.26,437.43,419.26,436.735,3252229,,,,,,,,
2020-04-23 14:00:00,436.75,438.413,430.76,431.85,2479631,,,,,,,,
2020-04-23 15:00:00,431.92,434.4,429.9,432.0299,1361524,,,,,,,,
2020-04-23 16:00:00,431.9551,434.7125,425.0,432.02,1844074,,,,,,,,
2020-04-23 17:00:00,432.02,433.4,425.29,426.5,1237974,,,,,,,,
2020-04-23 18:00:00,426.4883,430.0,425.0,429.67,1054212,,,,,,,,
2020-04-23 19:00:00,429.79,429.86,424.51,426.7,1925695,,,,,,,,
2020-04-23 20:00:00,426.7,426.7,426.25,426.25,216877,,,,,,,,
2020-04-24 13:00:00,425.0,426.29,415.88,419.09,1695005,,,,,,,,
2020-04-24 14:00:00,418.915,427.17,417.65,423.5998,1976311,,,,,,,,
2020-04-24 15:00:00,423.46,425.1,421.05,423.55,760077,,,,,,,,
2020-04-24 16:00:00,423.6,424.2,422.0693,422.78,636913,,,,,,,,
2020-04-24 17:00:00,422.9099,423.9999,420.07,421.79,870200,,,,,,,,
2020-04-24 18:00:00,421.81,423.88,421.4901,423.88,670568,,,,,,,,
2020-04-24 19:00:00,423.9,425.43,422.67,424.99,1206219,,,,,,,,
2020-04-24 20:00:00,424.99,424.99,424.0,424.0,136183,,,,,,,,
2020-04-27 13:00:00,425.0,426.0,420.84,422.872,999592,,,,,,,,
2020-04-27 14:00:00,423.35,428.78,421.83,425.5,1270093,,,,,,,,
2020-04-27 15:00:00,425.53,429.0,425.2,426.3,707759,,,,,,,,
2020-04-27 16:00:00,426.43,427.1,423.6,426.6,753541,,,,,,,,
2020-04-27 17:00:00,426.65,426.8,421.8001,422.71,567602,,,,,,,,
2020-04-27 18:00:00,422.8799,424.4099,422.28,422.65,516634,,,,,,,,
2020-04-27 19:00:00,422.71,425.0899,421.03,421.35,957913,,,,,,,,
2020-04-27 20:00:00,421.38,421.72,420.01,420.01,45129,,,,,,,,
2020-04-28 13:00:00,419.99,421.0,410.27,411.6001,1976393,,,,,,,,
2020-04-28 14:00:00,411.765,413.6,403.46,405.11,2476049,open,long,405.11,49828.53,-1,0.0,0.0,123.0
2020-04-28 15:00:00,405.155,407.61,404.77,405.6706,1153379,,,,,,,,
2020-04-28 16:00:00,405.73,417.95,403.305,408.38,1054588,close,short,408.37999999999994,50230.73999999999,1714306603,402.2099999999908,0.0080718817111399,123.0
2020-04-28 17:00:00,408.38,408.7,405.705,406.42,712960,,,,,,,,
2020-04-28 18:00:00,406.56,407.49,405.0,405.33,610476,,,,,,,,
2020-04-28 19:00:00,405.2924,407.48,402.9101,403.79,1578554,,,,,,,,
2020-04-28 20:00:00,403.15,403.83,402.42,402.42,48409,,,,,,,,
2020-04-29 13:00:00,399.53,410.96,393.6,410.62,2554881,,,,,,,,
2020-04-29 14:00:00,410.575,413.8263,407.02,410.92,1655860,,,,,,,,
2020-04-29 15:00:00,410.94,412.11,407.8138,407.88,813750,,,,,,,,
2020-04-29 16:00:00,407.9,409.4645,406.7654,407.05,747301,,,,,,,,
2020-04-29 17:00:00,407.14,410.44,405.701,410.25,750795,,,,,,,,
2020-04-29 18:00:00,410.25,412.83,408.31,412.815,803384,,,,,,,,
2020-04-29 19:00:00,412.86,415.86,410.6026,411.52,1511167,,,,,,,,
2020-04-29 20:00:00,411.89,412.99,411.89,411.89,41247,,,,,,,,
2020-04-30 13:00:00,410.31,422.5,408.0,420.92,1570367,,,,,,,,
