ticker,order_id,order_type,current_step,side,price,size,cost,from_position,profit,return_rate
2317,1714258375,open,0,long,69.8999999999999914734871708787977695465087890625,715,49978.49999999999390354332718,-1,0,0
2317,1714258378,close,3,short,70.2000000000000028421709430404007434844970703125,715,50193.00000000000203215222427,1714258375,214.5000000000081286088970955,0.004291845493562394925296821502
2317,1714258391,open,16,long,70,715,50050,-1,0,0
2317,1714258392,close,17,short,70.2000000000000028421709430404007434844970703125,715,50193.00000000000203215222427,1714258391,143.0000000000020321522242739,0.002857142857142897745299186292
2317,1714258450,open,74,long,73.400000000000005684341886080801486968994140625,683,50132.20000000000388240550819,-1,0,0
2317,1714258451,close,75,short,73.7999999999999971578290569595992565155029296875,683,50405.39999999999805879724590,1714258450,273.1999999999941763917377102,0.005449591280653834366618949593
2317,1714258481,open,105,long,76.599999999999994315658113919198513031005859375,656,50249.59999999999627107172273,-1,0,0
2317,1714258483,close,107,short,77,656,50512,1714258481,262.4000000000037289282772690,0.005221932114882581123043518638
2317,1714258498,open,122,long,74.2999999999999971578290569595992565155029296875,678,50375.39999999999807300810062,-1,0,0
2317,1714258505,close,129,short,76.400000000000005684341886080801486968994140625,678,51799.20000000000385398379876,1714258498,1423.800000000005780975698144,0.02826379542395704719843024515
2317,1714258540,open,164,long,75.1000000000000085265128291212022304534912109375,681,51143.10000000000580655523663,-1,0,0
2317,1714258558,close,182,short,73.599999999999994315658113919198513031005859375,681,50121.59999999999612896317558,1714258540,-1021.500000000009677592061053,-0.01997336884154479414848907503
2317,1714258560,open,184,long,73.099999999999994315658113919198513031005859375,692,50585.19999999999606643541483,-1,0,0
2317,1714258561,close,185,short,73.2999999999999971578290569595992565155029296875,692,50723.59999999999803321770742,1714258560,138.4000000000019667822925840,0.002735978112175141692519535197
2317,1714258581,open,205,long,75.1000000000000085265128291212022304534912109375,675,50692.50000000000575539615966,-1,0,0
2317,1714258584,close,208,short,76.599999999999994315658113919198513031005859375,675,51704.99999999999616306922690,1714258581,1012.499999999990407673067239,0.01997336884154441569696536791
2317,1714258603,open,226,long,78.2000000000000028421709430404007434844970703125,655,51221.00000000000186162196769,-1,0,0
2317,1714258612,close,235,short,79.599999999999994315658113919198513031005859375,655,52137.99999999999627675606462,1714258603,916.9999999999944151340969257,0.01790281329923262688752321127
2317,1714258668,open,291,long,80,646,51680,-1,0,0
2317,1714258672,close,295,short,83.099999999999994315658113919198513031005859375,646,53682.59999999999632791514159,1714258668,2002.599999999996327915141592,0.03874999999999992894572642399
2317,1714258716,open,339,long,86.2999999999999971578290569595992565155029296875,610,52642.99999999999826627572475,-1,0,0
2317,1714258719,close,342,short,86.19999999999998863131622783839702606201171875,610,52581.99999999999306510289898,1714258716,-61.00000000000520117282576393,-0.001158748551564409383617503879
2317,1714258812,open,434,long,78.099999999999994315658113919198513031005859375,674,52639.39999999999616875356878,-1,0,0
2317,1714258814,close,436,short,78.2000000000000028421709430404007434844970703125,674,52706.80000000000191562321561,1714258812,67.40000000000574686964682769,0.001280409731114065733561021602
2317,1714258829,open,451,long,80.099999999999994315658113919198513031005859375,657,52625.69999999999626538738084,-1,0,0
2317,1714258839,close,461,short,81.2999999999999971578290569595992565155029296875,657,53414.09999999999813269369042,1714258829,788.4000000000018673063095773,0.01498127340823973692046970014
2317,1714258842,open,464,long,79.599999999999994315658113919198513031005859375,666,53013.59999999999621422830387,-1,0,0
2317,1714258873,close,495,short,78,666,51948,1714258842,-1065.599999999996214228303870,-0.02010050251256274409442515430
2317,1714258898,open,519,long,77.599999999999994315658113919198513031005859375,677,52535.19999999999615170054312,-1,0,0
2317,1714258913,close,534,short,77.099999999999994315658113919198513031005859375,677,52196.69999999999615170054312,1714258898,-338.5000000000000000000000000,-0.006443298969072165420437038846
2317,1714258919,open,540,long,78,671,52338,-1,0,0
2317,1714258929,close,550,short,77.2000000000000028421709430404007434844970703125,671,51801.20000000000190709670278,1714258919,-536.7999999999980929032972199,-0.01025641025641021997216739692
2317,1714258933,open,554,long,77.7999999999999971578290569595992565155029296875,669,52048.19999999999809858763911,-1,0,0
2317,1714258938,close,559,short,77.2000000000000028421709430404007434844970703125,669,51646.80000000000190141236089,1714258933,-401.3999999999961971752782119,-0.007712082262210724133382648266
2317,1714258940,open,561,long,77.5,669,51847.5,-1,0,0
2317,1714258942,close,563,short,78.599999999999994315658113919198513031005859375,669,52583.39999999999619717527821,1714258940,735.8999999999961971752782118,0.01419354838709670084720146992
2317,1714259027,open,648,long,77.400000000000005684341886080801486968994140625,675,52245.00000000000383693077310,-1,0,0
2317,1714259034,close,655,short,77.7999999999999971578290569595992565155029296875,675,52514.99999999999808153461345,1714259027,269.9999999999942446038403432,0.005167958656330638812800090738
2317,1714259036,open,657,long,78,671,52338,-1,0,0
2317,1714259037,close,658,short,78.7000000000000028421709430404007434844970703125,671,52807.70000000000190709670278,1714259036,469.7000000000019070967027801,0.008974358974359010797063372313
2317,1714259038,open,659,long,78.599999999999994315658113919198513031005859375,669,52583.39999999999619717527821,-1,0,0
2317,1714259056,close,676,short,78.2999999999999971578290569595992565155029296875,669,52382.69999999999809858763911,1714259038,-200.6999999999980985876391060,-0.003816793893129735108460793345
2317,1714259141,open,761,long,80.7999999999999971578290569595992565155029296875,650,52519.99999999999815258888702,-1,0,0
2317,1714259154,close,774,short,81.7000000000000028421709430404007434844970703125,650,53105.00000000000184741111298,1714259141,585.0000000000036948222259525,0.01113861386138620935643231118
2317,1714259206,open,825,long,82.7999999999999971578290569595992565155029296875,638,52826.39999999999818669493834,-1,0,0
2317,1714259216,close,835,short,82.599999999999994315658113919198513031005859375,638,52698.79999999999637338987668,1714259206,-127.6000000000018133050616598,-0.002415458937198102041498674467
2317,1714259222,open,841,long,82.599999999999994315658113919198513031005859375,638,52698.79999999999637338987668,-1,0,0
2317,1714259240,close,859,short,85.7000000000000028421709430404007434844970703125,638,54676.60000000000181330506166,1714259222,1977.800000000005439915184979,0.03753026634382577166885828202
2317,1714259247,open,866,long,88,610,53680,-1,0,0
2317,1714259250,close,869,short,88.7999999999999971578290569595992565155029296875,610,54167.99999999999826627572475,1714259247,487.9999999999982662757247454,0.009090909090909058611693829087
2317,1714259291,open,910,long,87.7999999999999971578290569595992565155029296875,615,53996.99999999999825206487003,-1,0,0
2317,1714259293,close,912,short,88,615,54120,1714259291,123.0000000000017479351299698,0.002277904328018255679329573262
2317,1714259298,open,917,long,87.7000000000000028421709430404007434844970703125,616,54023.20000000000175077730091,-1,0,0
2317,1714259310,close,929,short,91.7000000000000028421709430404007434844970703125,616,56487.20000000000175077730091,1714259298,2464.000000000000000000000000,0.04561003420752565416611728694
2317,1714259311,open,930,long,91.2999999999999971578290569595992565155029296875,605,55236.49999999999828048657946,-1,0,0
2317,1714259314,close,933,short,92.5,605,55962.5,1714259311,726.0000000000017195134205392,0.01314348302300112682943010491
2317,1714259328,open,947,long,91.599999999999994315658113919198513031005859375,607,55601.19999999999654960447515,-1,0,0
2317,1714259331,close,950,short,91.599999999999994315658113919198513031005859375,607,55601.19999999999654960447515,1714259328,0E-45,0E-22
2317,1714259359,open,977,long,108,515,55620,-1,0,0
2317,1714259360,close,978,short,108,515,55620,1714259359,0,0
2317,1714259399,open,1017,long,114.5,486,55647.0,-1,0,0
2317,1714259401,close,1019,short,116,486,56376,1714259399,729.0,0.01310043668122270742358078603
2317,1714259408,open,1026,long,121,463,56023,-1,0,0
2317,1714259409,close,1027,short,121.5,463,56254.5,1714259408,231.5,0.004132231404958677685950413223
2317,1714259433,open,1051,long,113.5,494,56069.0,-1,0,0
2317,1714259442,close,1060,short,117.5,494,58045.0,1714259433,1976.0,0.03524229074889867841409691630
2317,1714259468,open,1086,long,113.5,503,57090.5,-1,0,0
2317,1714259469,close,1087,short,113,503,56839,1714259468,-251.5,-0.004405286343612334801762114537
2317,1714259471,open,1089,long,110,518,56980,-1,0,0
2317,1714259485,close,1103,short,113,518,58534,1714259471,1554,0.02727272727272727272727272727
2317,1714259502,open,1120,long,113,511,57743,-1,0,0
2317,1714259504,close,1121,short,113,511,57743,1714259502,0,0
2317,1714259524,open,1141,long,114.5,504,57708.0,-1,0,0
2317,1714259525,close,1142,short,113.5,504,57204.0,1714259524,-504.0,-0.008733624454148471615720524017
2317,1714259534,open,1151,long,115.5,498,57519.0,-1,0,0
2317,1714259539,close,1156,short,117.5,498,58515.0,1714259534,996.0,0.01731601731601731601731601732
2317,1714259540,open,1157,long,117,495,57915,-1,0,0
