datetime,open,high,low,close,volume,order_type,side,open_price,cost,from_position,profit,return_rate,size
2020-04-03 14:00:00,156.34,157.38,155.07,156.06,7557897,,,,,,,,
2020-04-03 15:00:00,156.09,156.465,154.4738,154.81,4940388,,,,,,,,
2020-04-03 16:00:00,154.78,155.01,153.01,153.5617,4532664,,,,,,,,
2020-04-03 17:00:00,153.5625,155.2559,152.36,152.59,3638849,,,,,,,,
2020-04-03 18:00:00,152.59,153.76,152.19,153.56,3822518,,,,,,,,
2020-04-03 19:00:00,153.545,154.76,152.605,153.8201,7238824,,,,,,,,
2020-04-03 20:00:00,153.83,153.83,153.53,153.53,320396,,,,,,,,
2020-04-06 13:00:00,160.32,161.0,157.58,160.39,9061586,,,,,,,,
2020-04-06 14:00:00,160.39,161.02,159.58,160.3,7554422,,,,,,,,
2020-04-06 15:00:00,160.29,161.49,160.17,161.27,5828059,,,,,,,,
2020-04-06 16:00:00,161.27,162.0763,161.11,162.02,5282005,,,,,,,,
2020-04-06 17:00:00,162.02,162.05,160.8601,161.9901,4424628,,,,,,,,
2020-04-06 18:00:00,162.0,162.0,161.22,161.985,4874092,,,,,,,,
2020-04-06 19:00:00,161.98,166.5,161.52,165.27,17282158,,,,,,,,
2020-04-06 20:00:00,165.27,165.5,165.04,165.04,2672233,,,,,,,,
2020-04-07 13:00:00,169.585,170.0,166.8201,167.721,10949083,,,,,,,,
2020-04-07 14:00:00,167.71,168.09,164.06,165.54,11622474,,,,,,,,
2020-04-07 15:00:00,165.54,167.22,164.42,166.1301,6914728,,,,,,,,
2020-04-07 16:00:00,166.175,168.0,166.03,167.2535,5351854,,,,,,,,
2020-04-07 17:00:00,167.29,167.88,166.2,166.44,4411432,,,,,,,,
2020-04-07 18:00:00,166.435,166.56,164.06,164.425,5750353,,,,,,,,
2020-04-07 19:00:00,164.45,166.77,163.26,163.49,10330959,,,,,,,,
2020-04-07 20:00:00,163.49,163.54,163.36,163.46,1392627,,,,,,,,
2020-04-08 13:00:00,165.67,166.67,164.13,164.4,5317992,open,long,164.4,51786.0,-1,0.0,0.0,315.0
2020-04-08 14:00:00,164.4,165.22,163.71,165.12,5522705,,,,,,,,
2020-04-08 15:00:00,165.1,165.99,164.38,165.32,5261465,,,,,,,,
2020-04-08 16:00:00,165.35,165.79,164.58,165.19,5003038,,,,,,,,
2020-04-08 17:00:00,165.2,165.7,163.82,164.015,5046259,,,,,,,,
2020-04-08 18:00:00,164.015,165.9324,163.5,165.84,5842330,,,,,,,,
2020-04-08 19:00:00,165.83,165.98,163.97,165.11,10535700,,,,,,,,
2020-04-08 20:00:00,165.13,165.13,164.42,164.87,663330,,,,,,,,
2020-04-09 13:00:00,166.36,167.37,164.88,166.5,6892349,,,,,,,,
2020-04-09 14:00:00,166.48,166.52,163.33,165.1476,11166564,close,short,165.1476,52021.494,1714025009,235.49400000000176,0.0045474452554744,315.0
2020-04-09 15:00:00,165.16,165.65,163.8,164.915,5297400,,,,,,,,
2020-04-09 16:00:00,164.92,165.455,164.33,165.225,3846587,,,,,,,,
2020-04-09 17:00:00,165.24,166.59,164.52,164.755,3716105,,,,,,,,
2020-04-09 18:00:00,164.755,164.95,163.88,164.48,4674210,,,,,,,,
2020-04-09 19:00:00,164.49,165.44,163.92,165.19,9389976,,,,,,,,
2020-04-09 20:00:00,165.14,165.25,165.0,165.2,1273182,,,,,,,,
2020-04-13 13:00:00,164.35,165.5,163.35,163.555,5852891,,,,,,,,
2020-04-13 14:00:00,163.58,164.55,162.89,163.37,6136574,,,,,,,,
2020-04-13 15:00:00,163.36,163.4,162.3,163.0037,4728703,,,,,,,,
2020-04-13 16:00:00,163.01,163.49,162.53,162.71,3891208,,,,,,,,
2020-04-13 17:00:00,162.72,163.58,162.48,163.265,3521086,,,,,,,,
2020-04-13 18:00:00,163.245,163.69,162.5,163.14,4071043,,,,,,,,
2020-04-13 19:00:00,163.13,165.57,162.6,165.51,8511270,,,,,,,,
2020-04-13 20:00:00,165.51,165.6,165.25,165.57,1056894,,,,,,,,
2020-04-14 13:00:00,169.0,170.71,168.0,170.6585,7371479,open,long,170.6585,52050.8425,-1,0.0,0.0,305.0
2020-04-14 14:00:00,170.66,171.02,169.93,170.65,7163484,,,,,,,,
2020-04-14 15:00:00,170.66,171.19,170.15,170.99,6093676,,,,,,,,
2020-04-14 16:00:00,170.995,172.9694,170.995,172.73,5589604,close,short,172.73,52682.65,1714025033,631.8074999999958,0.0121382761479796,305.0
2020-04-14 17:00:00,172.735,173.55,172.36,173.305,4899024,,,,,,,,
2020-04-14 18:00:00,173.32,173.69,173.0,173.5242,5155569,,,,,,,,
2020-04-14 19:00:00,173.53,173.75,171.96,173.7,9852054,,,,,,,,
2020-04-14 20:00:00,173.7,173.71,173.44,173.48,459266,,,,,,,,
2020-04-15 13:00:00,171.2,171.55,169.24,170.4525,5894158,,,,,,,,
2020-04-15 14:00:00,170.43,173.48,170.02,173.095,8034004,,,,,,,,
2020-04-15 15:00:00,173.0801,173.4,171.5302,171.64,4057495,,,,,,,,
2020-04-15 16:00:00,171.64,172.92,171.42,172.53,3279074,,,,,,,,
2020-04-15 17:00:00,172.51,172.7,171.53,172.0,3354524,,,,,,,,
2020-04-15 18:00:00,171.99,173.5,171.9871,173.475,4029813,,,,,,,,
