ticker,order_id,order_type,current_step,side,price,size,cost,from_position,profit,return_rate
JPM.US,1714317554,open,7,long,78.8799999999999954525264911353588104248046875,633,49931.03999999999712144926889,-1,0,0
JPM.US,1714317557,close,10,short,86.7099999999999937472239253111183643341064453125,633,54887.42999999999604199274472,1714317554,4956.389999999998920543475833,0.09926470588235292528018578271
JPM.US,1714317565,open,18,long,86.2600000000000051159076974727213382720947265625,608,52446.08000000000311047188006,-1,0,0
JPM.US,1714317567,close,20,short,91.2369000000000056616045185364782810211181640625,608,55472.03520000000344225554727,1714317565,3025.955200000000331783667207,0.05769649895664271099613793108
JPM.US,1714317580,open,33,long,91.383499999999997953636921010911464691162109375,590,53916.26499999999879264578340,-1,0,0
JPM.US,1714317583,close,36,short,92.4899999999999948840923025272786617279052734375,590,54569.09999999999698161445849,1714317580,652.8349999999981889686750944,0.01210831276981070932097573103
JPM.US,1714317599,open,52,long,89.5499999999999971578290569595992565155029296875,606,54267.29999999999827764440852,-1,0,0
JPM.US,1714317605,close,58,short,84.4599999999999937472239253111183643341064453125,606,51182.75999999999621081769874,1714317599,-3084.540000000002066826709779,-0.05683975432719155301120524630
JPM.US,1714317608,open,61,long,83.5199999999999960209606797434389591217041015625,631,52701.11999999999748922618892,-1,0,0
JPM.US,1714317610,close,63,short,86.8290999999999968395059113390743732452392578125,631,54789.16209999999800572823005,1714317608,2088.042100000000516502041137,0.03962045019157089291423085242
JPM.US,1714317621,open,74,long,84.0750000000000028421709430404007434844970703125,640,53808.00000000000181898940355,-1,0,0
JPM.US,1714317625,close,78,short,89.3850000000000051159076974727213382720947265625,640,57206.40000000000327418092638,1714317621,3398.400000000001455191522836,0.06315789473684213017224170308
JPM.US,1714317639,open,92,long,91.7600000000000051159076974727213382720947265625,605,55514.80000000000309512415697,-1,0,0
JPM.US,1714317640,close,93,short,92.831400000000002137312549166381359100341796875,605,56162.99700000000129307409225,1714317639,648.1969999999981979499352749,0.01167611159546640106441742051
JPM.US,1714317663,open,115,long,94.4299999999999926103555480949580669403076171875,591,55808.12999999999563272012892,-1,0,0
JPM.US,1714317666,close,118,short,95.7600000000000051159076974727213382720947265625,591,56594.16000000000302350144921,1714317663,786.0300000000073907813202824,0.01408450704225365466093030500
JPM.US,1714317721,open,173,long,89.219999999999998863131622783839702606201171875,630,56208.59999999999928377292235,-1,0,0
JPM.US,1714317731,close,183,short,95.0531000000000148020262713544070720672607421875,630,59883.45300000000932527655095,1714317721,3674.853000000010041503628600,0.06537883882537565583077541999
JPM.US,1714317762,open,214,long,92.099999999999994315658113919198513031005859375,630,58022.99999999999641886461177,-1,0,0
JPM.US,1714317767,close,219,short,93.0100000000000051159076974727213382720947265625,630,58596.30000000000322302184941,1714317762,573.3000000000068041572376387,0.009880564603691757398632907583
JPM.US,1714317769,open,221,long,91.3799999999999954525264911353588104248046875,638,58300.43999999999709871190134,-1,0,0
JPM.US,1714317773,close,225,short,91.900000000000005684341886080801486968994140625,638,58632.20000000000362661012332,1714317769,331.7600000000065278982219752,0.005690523090391882881296760239
JPM.US,1714317785,open,237,long,90.5991000000000070713213062845170497894287109375,645,58436.41950000000456100224255,-1,0,0
JPM.US,1714317789,close,241,short,91.155000000000001136868377216160297393798828125,645,58794.97500000000073328010330,1714317785,358.5554999999961722778607509,0.006135822541283456702756409985
JPM.US,1714317791,open,243,long,90.2699999999999960209606797434389591217041015625,650,58675.49999999999741362444183,-1,0,0
JPM.US,1714317794,close,245,short,92.1490000000000009094947017729282379150390625,650,59896.85000000000059117155615,1714317791,1221.350000000003177547114319,0.02081533178243054139092772411
JPM.US,1714317796,open,247,long,91.599999999999994315658113919198513031005859375,647,59265.19999999999632223079971,-1,0,0
JPM.US,1714317798,close,249,short,91.3949999999999960209606797434389591217041015625,647,59132.56499999999742556155979,1714317796,-132.6349999999988966692399117,-0.002237991266375527373569232226
JPM.US,1714317810,open,261,long,89.7549999999999954525264911353588104248046875,660,59238.29999999999699866748415,-1,0,0
JPM.US,1714317819,close,270,short,88.8550000000000039790393202565610408782958984375,660,58644.30000000000262616595137,1714317810,-593.9999999999943725015327800,-0.01002729652944116226489929488
JPM.US,1714317833,open,284,long,83.0499999999999971578290569595992565155029296875,709,58882.44999999999798490080138,-1,0,0
JPM.US,1714317834,close,285,short,86.099999999999994315658113919198513031005859375,709,61044.89999999999596980160277,1714317833,2162.449999999997984900801385,0.03672486453943404289232269527
JPM.US,1714317881,open,332,long,89.2900000000000062527760746888816356658935546875,672,60002.88000000000420186552219,-1,0,0
JPM.US,1714317890,close,341,short,94.4200000000000017053025658242404460906982421875,672,63450.24000000000114596332423,1714317881,3447.359999999996944097802043,0.05745324224437221517845483947
JPM.US,1714317896,open,347,long,95.75,644,61663.00,-1,0,0
JPM.US,1714317898,close,349,short,99.4500000000000028421709430404007434844970703125,644,64045.80000000000183035808732,1714317896,2382.800000000001830358087318,0.03864229765013057798611950956
JPM.US,1714317913,open,364,long,98.520000000000010231815394945442676544189453125,638,62855.76000000000652789822198,-1,0,0
JPM.US,1714317930,close,381,short,99.7300999999999788769855513237416744232177734375,638,63627.80379999998652351678174,1714317913,772.0437999999799956185597692,0.01228278522127454851294118411
JPM.US,1714317946,open,396,long,104.8099999999999880628820392303168773651123046875,604,63305.23999999999278998075170,-1,0,0
JPM.US,1714317948,close,398,short,105.5217999999999989313437254168093204498291015625,604,63735.16719999999935453161015,1714317946,429.9272000000065645508584566,0.006791336704513032625996312751
JPM.US,1714317958,open,408,long,111.2399999999999948840923025272786617279052734375,571,63518.03999999999707881670474,-1,0,0
JPM.US,1714317963,close,413,short,113.3449999999999846522769075818359851837158203125,571,64719.99499999999123645011423,1714317958,1201.954999999994157633409486,0.01892304926285499698843202479
JPM.US,1714317988,open,438,long,99.25,646,64115.50,-1,0,0
JPM.US,1714318001,close,451,short,99.8700000000000045474735088646411895751953125,646,64516.02000000000293766788673,1714317988,400.5200000000029376678867265,0.006246851385390474029959787048
JPM.US,1714318012,open,462,long,101.7999999999999971578290569595992565155029296875,632,64337.59999999999820374796400,-1,0,0
JPM.US,1714318015,close,465,short,102.4500000000000028421709430404007434844970703125,632,64748.40000000000179625203600,1714318012,410.8000000000035925040720031,0.006385068762279034405592760180
JPM.US,1714318021,open,471,long,100.75,640,64480.00,-1,0,0
JPM.US,1714318033,close,483,short,98.9999999999999857891452847979962825775146484375,640,63359.99999999999090505298227,1714318021,-1120.000000000009094947017729,-0.01736972704714654303577881093
JPM.US,1714318035,open,485,long,98.650000000000005684341886080801486968994140625,648,63925.20000000000368345354218,-1,0,0
