datetime,open,high,low,close,volume,order_type,side,open_price,cost,from_position,profit,return_rate,size
2020-03-02 14:00:00,116.63,116.9,114.8504,115.21,3917922.0,,,,,,,,
2020-03-02 15:00:00,115.21,117.59,114.46,116.79,4496334.0,,,,,,,,
2020-03-02 16:00:00,116.77,118.69,116.46,118.41,4075359.0,,,,,,,,
2020-03-02 17:00:00,118.42,119.1936,117.58,119.1173,2447067.0,,,,,,,,
2020-03-02 18:00:00,119.13,119.32,117.62,118.42,2039970.0,,,,,,,,
2020-03-02 19:00:00,118.42,118.77,116.94,117.58,2660455.0,,,,,,,,
2020-03-02 20:00:00,117.58,121.58,117.56,121.55,4148137.0,,,,,,,,
2020-03-02 21:00:00,121.52,121.52,121.07,121.07,1171492.0,,,,,,,,
2020-03-03 14:00:00,120.97,120.97,117.87,118.72,2769152.0,,,,,,,,
2020-03-03 15:00:00,118.69,122.9469,117.26,118.91,4746579.0,,,,,,,,
2020-03-03 16:00:00,118.82,119.02,116.4,117.945,4075824.0,,,,,,,,
2020-03-03 17:00:00,117.93,118.1701,117.22,117.78,2600036.0,,,,,,,,
2020-03-03 18:00:00,117.75,117.82,116.7,117.08,3605486.0,,,,,,,,
2020-03-03 19:00:00,117.09,117.62,116.34,117.29,4769305.0,,,,,,,,
2020-03-03 20:00:00,117.34,118.0,116.24,116.95,5905620.0,,,,,,,,
2020-03-03 21:00:00,116.96,116.96,116.96,116.96,1012836.0,,,,,,,,
2020-03-04 14:00:00,118.33,118.33,115.12,115.77,3163089.0,,,,,,,,
2020-03-04 15:00:00,115.79,116.57,114.695,115.2,4610484.0,,,,,,,,
2020-03-04 16:00:00,115.21,117.04,115.17,116.12,3383946.0,,,,,,,,
2020-03-04 17:00:00,116.15,117.12,116.15,117.09,1789805.0,,,,,,,,
2020-03-04 18:00:00,117.084,117.93,116.95,117.74,1955634.0,,,,,,,,
2020-03-04 19:00:00,117.74,118.06,117.39,117.84,1806752.0,,,,,,,,
2020-03-04 20:00:00,117.82,120.19,117.79,119.86,4813191.0,,,,,,,,
2020-03-04 21:00:00,119.85,119.85,119.76,119.76,1221128.0,,,,,,,,
2020-03-05 14:00:00,115.67,115.76,113.69,113.92,2954626.0,,,,,,,,
2020-03-05 15:00:00,113.87,115.17,113.62,114.77,3029248.0,,,,,,,,
